Iteration,param_diffs
0,[0.08122218 0.06737912]
1,[0.00284964 0.23802078]
2,[0.64434665 1.6738412 ]
3,[0.18170995 0.5700091 ]
4,[0.08283389 0.31559813]
5,[0.66874    0.17907524]
6,[0.98233104 0.06169486]
7,[1.1188276  0.10792851]
8,[0.90949833 0.10967147]
9,[1.1433189  0.00917888]
10,[0.9212489 0.0535413]
11,[0.7353918  0.06610072]
12,[1.0700669  0.30525744]
13,[0.919341   0.21935773]
14,[0.8656534 0.2895609]
15,[0.80640733 0.3164668 ]
16,[0.81787574 0.2906118 ]
17,[0.8526267 0.2555793]
18,[1.2985264 0.563769 ]
19,[1.1118469 0.4910069]
20,[1.513907  0.7404585]
21,[1.2563393 0.527616 ]
22,[0.8987834  0.49825203]
23,[0.82779217 0.48496538]
24,[1.7477684 1.8965285]
25,[1.750276  1.8996322]
26,[1.7806987 1.8749306]
27,[1.9177111 1.9592727]
28,[1.8193612 1.9369622]
29,[1.6244843 1.7667794]
30,[1.7143608 1.7257693]
31,[1.8403715 1.8503596]
32,[1.8113204 1.8626801]
33,[1.8131273 1.8616713]
34,[1.8370755 1.8443675]
35,[1.9049163 1.7470872]
36,[1.7960483 1.7292267]
37,[2.0796006 1.9975555]
38,[2.0574985 2.0171566]
39,[2.0847533 1.9981381]
40,[1.7394547 1.509269 ]
41,[1.5439044 1.3225119]
42,[1.6260302 1.3842756]
43,[1.4349397 1.4062576]
44,[1.4097884 1.398643 ]
45,[1.5098944 1.3464403]
46,[1.5776577 1.3257084]
47,[1.6157391 1.2946906]
48,[1.6637763 1.2433758]
49,[1.5806174 1.2543497]
50,[1.5058745 1.2056932]
51,[1.322949  1.1362444]
52,[1.3647729 1.0771286]
53,[1.3775367 1.0751699]
54,[1.3299556 1.0480918]
55,[1.4658144 1.1976459]
56,[1.4950789 1.1742537]
57,[1.6637373 1.2419965]
58,[1.420217 1.039359]
59,[1.3826538 1.0484765]
60,[1.3135201 1.0822654]
61,[1.3611614 1.0574268]
62,[1.4215522 1.0698049]
63,[1.3933003 1.036603 ]
64,[1.341463  1.0364811]
65,[1.1590996  0.91513586]
66,[1.1330721  0.92289174]
67,[1.1827483 0.8876801]
68,[1.1754076  0.89013517]
69,[1.201375  0.8768461]
70,[1.3213485 0.9355843]
71,[1.3328046  0.93031055]
72,[1.2043096  0.83256656]
73,[1.0637357  0.79911184]
74,[1.0808724 0.7838387]
75,[1.1065135  0.75539064]
76,[1.1227779 0.7386661]
77,[1.1587886 0.7356354]
78,[1.2270896  0.73155105]
79,[1.1810603 0.7309524]
80,[1.0759778 0.7167263]
81,[0.85649455 0.64396894]
82,[0.8871093  0.62510633]
83,[0.89419127 0.6272689 ]
84,[0.9114972  0.61701703]
85,[0.92890924 0.5949484 ]
86,[0.9369161 0.5907198]
87,[1.0074707  0.63451517]
88,[1.055258  0.6445593]
89,[1.0283123  0.65251255]
90,[1.0156605  0.64111614]
91,[0.9829643 0.647411 ]
92,[0.935476  0.6671198]
93,[0.93772393 0.66756827]
94,[0.78046954 0.60126925]
95,[0.8157709 0.595164 ]
96,[0.8214381 0.5882684]
97,[0.81177104 0.58842605]
98,[0.86426675 0.5939119 ]
99,[0.89223063 0.56702375]
100,[0.7927335  0.48789793]
101,[0.7261914  0.42287207]
102,[0.8048243  0.51800895]
103,[0.9502755 0.6143092]
104,[0.94842523 0.6124699 ]
105,[0.935654   0.61897254]
106,[0.91307056 0.5950223 ]
107,[0.90779084 0.5999184 ]
108,[0.78131056 0.4992075 ]
109,[0.75984365 0.512673  ]
110,[0.79848236 0.4996003 ]
111,[0.7408226  0.48045862]
112,[0.75264645 0.48452646]
113,[0.6338711 0.3870259]
114,[0.62323976 0.39502132]
115,[0.65038264 0.39462262]
116,[0.7049178  0.38172215]
117,[0.74510974 0.3800156 ]
118,[0.732641   0.38475502]
119,[0.7152859 0.3768496]
120,[0.73754984 0.39203596]
121,[0.70248675 0.397318  ]
122,[0.70048285 0.39871967]
123,[0.71262497 0.41131294]
124,[0.7216814  0.40889966]
125,[0.71713376 0.41200507]
126,[0.7316717  0.41408104]
127,[0.7163649 0.4004637]
128,[0.70452255 0.40786427]
129,[0.6868768  0.40908748]
130,[0.6684809  0.42269063]
131,[0.71453696 0.42454588]
132,[0.72344184 0.41551864]
133,[0.7201855 0.4187522]
134,[0.711347   0.42355198]
135,[0.70774573 0.42495102]
136,[0.7959454  0.47159564]
137,[0.7817938  0.48598105]
138,[0.7933301 0.4721099]
139,[0.8391629  0.46007907]
140,[0.8219592 0.4744314]
141,[0.8326314  0.45978826]
142,[0.83134997 0.4598632 ]
143,[0.8758646 0.4473502]
144,[0.8637698 0.4518072]
145,[0.85857725 0.45300418]
146,[0.83527875 0.44678748]
147,[0.7743819 0.4168591]
148,[0.7429259  0.42225087]
149,[0.73557067 0.42006093]
150,[0.7398368  0.42035192]
151,[0.74538976 0.4139608 ]
152,[0.7586445 0.4001854]
153,[0.77859104 0.39392573]
154,[0.7820959 0.3959154]
155,[0.84691596 0.45088184]
156,[0.7952696  0.43889016]
157,[0.79867244 0.434601  ]
158,[0.8270272 0.4391744]
159,[0.82414883 0.43844974]
160,[0.788116   0.42697084]
161,[0.8280932 0.4753124]
162,[0.8134116 0.4936499]
163,[0.79618204 0.48809516]
164,[0.8000876  0.48642313]
165,[0.8251555  0.48327148]
166,[0.8699018  0.48748612]
167,[0.8981896  0.50189173]
168,[0.8560857 0.4974131]
169,[0.85445553 0.49874145]
170,[0.75876725 0.43248582]
171,[0.6926904  0.39277703]
172,[0.70094895 0.3863606 ]
173,[0.68935496 0.39872998]
174,[0.657845   0.39785767]
175,[0.60438496 0.3591566 ]
176,[0.62479496 0.3667736 ]
177,[0.6550212  0.36573452]
178,[0.6528114  0.36792207]
179,[0.62122446 0.35912138]
180,[0.5851949  0.33816278]
181,[0.54614    0.31359863]
182,[0.51581985 0.32435107]
183,[0.48595032 0.31010687]
184,[0.5163815 0.3161379]
185,[0.51491565 0.3171541 ]
186,[0.52336216 0.31267607]
187,[0.5207157  0.31429106]
188,[0.5500993  0.31153995]
189,[0.54938114 0.3110206 ]
190,[0.5527692  0.31024277]
191,[0.56171805 0.31766903]
192,[0.56187004 0.31767648]
193,[0.561588  0.3177908]
194,[0.40238664 0.15816247]
195,[0.39047962 0.16313088]
196,[0.39696223 0.15936524]
197,[0.4058204 0.1582734]
198,[0.3369562  0.09022295]
199,[0.37732264 0.1078639 ]
200,[0.360645   0.10532665]
201,[0.37754327 0.10254776]
202,[0.42676908 0.12392271]
203,[0.44691294 0.13728595]
204,[0.4698404  0.13758606]
205,[0.48662472 0.14111614]
206,[0.46511838 0.12481213]
207,[0.41675383 0.08078563]
208,[0.41749743 0.08108598]
209,[0.3957386 0.0734145]
210,[0.40299368 0.07261276]
211,[0.39958715 0.07675803]
212,[0.37847123 0.07416272]
213,[0.4378273  0.13076782]
214,[0.43948805 0.12968802]
215,[0.47996762 0.17445284]
216,[0.4110204  0.10838443]
217,[0.38959965 0.10023779]
218,[0.38331187 0.1042974 ]
219,[0.3807301  0.10545552]
220,[0.38530827 0.1031841 ]
221,[0.3817715  0.10159993]
222,[0.40439922 0.1216197 ]
223,[0.37608808 0.09311593]
224,[0.38150662 0.09111226]
225,[0.36755043 0.10063988]
226,[0.36475155 0.09911668]
227,[0.36344373 0.09978408]
228,[0.33830836 0.09414786]
229,[0.31815362 0.08982551]
230,[0.2937553  0.06560713]
231,[0.29072386 0.06325972]
232,[0.30128112 0.06322116]
233,[0.30369195 0.06286418]
234,[0.31925288 0.07262552]
235,[0.31758046 0.0747748 ]
236,[0.32604027 0.07524258]
237,[0.30972716 0.0870145 ]
238,[0.28875628 0.07528836]
239,[0.2881593  0.07564694]
240,[0.22276014 0.05543405]
241,[0.23810811 0.05496687]
242,[0.21556553 0.06277591]
243,[0.20906895 0.05954081]
244,[0.22094178 0.06040013]
245,[0.21081576 0.06830668]
246,[0.20324554 0.06757039]
247,[0.2115591  0.06553829]
248,[0.2132847  0.06452942]
249,[0.20634778 0.07107425]
0,[1.5147886 2.143749 ]
1,[0.14582926 0.49681664]
2,[0.32610485 0.58979344]
3,[0.672556   0.29395998]
4,[0.5741038  0.41496015]
5,[0.74791527 0.3920524 ]
6,[0.51178354 0.21290255]
7,[0.29983777 0.19964921]
8,[0.960156   0.69166446]
9,[0.80790126 0.69911313]
10,[0.76903063 0.710502  ]
11,[0.94276726 0.75080585]
12,[1.2421713 0.6845379]
13,[1.4599936  0.59854054]
14,[1.391794  0.6288924]
15,[0.9902622 0.3587041]
16,[0.82280856 0.33964694]
17,[1.1219857  0.56101584]
18,[1.0460398 0.6244812]
19,[1.0766494  0.57175684]
20,[0.49010873 0.2937677 ]
21,[0.4090516  0.35971975]
22,[0.25934038 0.24737024]
23,[0.2550837 0.250574 ]
24,[0.28882843 0.24106324]
25,[0.28280503 0.24890876]
26,[0.28515545 0.24893737]
27,[0.14462276 0.21443844]
28,[0.1713781  0.18649948]
29,[0.22811526 0.20904422]
30,[0.15208054 0.23888302]
31,[0.15025495 0.23869836]
32,[0.07764991 0.10302949]
33,[0.05526857 0.08848405]
34,[0.00284621 0.08810353]
35,[0.00234211 0.08800972]
36,[0.3822062  0.06370568]
37,[0.67423314 0.09711999]
38,[0.6647768  0.10269523]
39,[0.7692623  0.18420446]
40,[0.67893547 0.19346178]
41,[0.69804347 0.16027027]
42,[0.66835034 0.16588295]
43,[0.6415866 0.1523602]
44,[0.6150506 0.1895017]
45,[0.8849473  0.44089007]
46,[0.8967943 0.4498129]
47,[0.7476212  0.40863627]
48,[0.63654196 0.4600467 ]
49,[0.5310291 0.3901093]
50,[0.5568742 0.3658359]
51,[0.60483277 0.39242256]
52,[0.638437   0.39304388]
53,[0.66889715 0.403485  ]
54,[0.6436315 0.3982705]
55,[0.6796919  0.35903245]
56,[0.6684517  0.36005354]
57,[0.67381257 0.35916698]
58,[0.61248195 0.33963698]
59,[0.6750183  0.40026277]
60,[0.6335113  0.37937737]
61,[0.6173014 0.381768 ]
62,[0.5878768  0.39358258]
63,[0.5764706  0.40802878]
64,[0.66689754 0.502918  ]
65,[0.67491263 0.4984184 ]
66,[0.6409981  0.52065706]
67,[0.6353745 0.5309264]
68,[0.57846445 0.47821796]
69,[0.5365429 0.4909228]
70,[0.46484524 0.44196022]
71,[0.46141106 0.44444233]
72,[0.504058   0.46558446]
73,[0.3495286  0.37527645]
74,[0.35528505 0.37011033]
75,[0.23014815 0.31752682]
76,[0.2357367  0.31750107]
77,[0.2090068 0.3238507]
78,[0.40217385 0.4953853 ]
79,[0.38436705 0.5088027 ]
80,[0.40702254 0.52076995]
81,[0.41510975 0.5157827 ]
82,[0.3123386  0.47660446]
83,[0.40505138 0.492804  ]
84,[0.39200884 0.5108706 ]
85,[0.40523413 0.5190814 ]
86,[0.4329054  0.49996698]
87,[0.40083742 0.513631  ]
88,[0.3514989 0.500612 ]
89,[0.40574965 0.4959393 ]
90,[0.39318147 0.4984548 ]
91,[0.30023468 0.40849572]
92,[0.32707262 0.39034122]
93,[0.36530718 0.3922304 ]
94,[0.42795524 0.40091467]
95,[0.4644167 0.418082 ]
96,[0.35862756 0.35794008]
97,[0.38879815 0.32755417]
98,[0.35680354 0.33709633]
99,[0.28370872 0.2886154 ]
100,[0.27171516 0.2983756 ]
101,[0.26011568 0.30300438]
102,[0.2530082 0.3121932]
103,[0.23221152 0.30545557]
104,[0.2420135  0.30955672]
105,[0.20929915 0.28952646]
106,[0.1994423  0.30076206]
107,[0.20652209 0.29753822]
108,[0.22544058 0.2894416 ]
109,[0.13383561 0.21640563]
110,[0.0711813  0.23386627]
111,[0.08963013 0.21755606]
112,[0.05269934 0.21818078]
113,[0.00430045 0.16692686]
114,[0.06685728 0.1382342 ]
115,[0.03569856 0.14882267]
116,[0.02066455 0.13940752]
117,[0.06847951 0.13815916]
118,[0.04043978 0.15506136]
119,[0.01118453 0.13940275]
120,[0.01467304 0.1450355 ]
121,[0.0035961  0.14705455]
122,[0.05572319 0.16199464]
123,[0.04898716 0.16433954]
124,[0.020688   0.14211792]
125,[0.02292315 0.14099956]
126,[0.02633704 0.1419506 ]
127,[0.00181649 0.13033539]
128,[0.01532099 0.13343382]
129,[0.03611553 0.13658899]
130,[0.12257447 0.10959166]
131,[0.01442024 0.2059524 ]
132,[0.00657455 0.19692022]
133,[0.01821236 0.19763196]
134,[0.03869572 0.19580412]
135,[0.08115394 0.18666983]
136,[0.08716729 0.18599415]
137,[0.12870967 0.18779004]
138,[0.17988022 0.14995778]
139,[0.18119481 0.14978063]
140,[0.1641198  0.13918424]
141,[0.16321273 0.13865495]
142,[0.27782726 0.04206347]
143,[0.27591085 0.0392158 ]
144,[0.27572972 0.0393877 ]
145,[0.24159041 0.06330645]
146,[0.24704587 0.06553715]
147,[0.21230787 0.09197098]
148,[0.21093836 0.09062833]
149,[0.23161116 0.0927003 ]
150,[0.23387632 0.09767008]
151,[0.33916193 0.00348943]
152,[0.34010774 0.00467324]
153,[0.3074423  0.02957112]
154,[0.24441743 0.09374118]
155,[0.23285426 0.092448  ]
156,[0.27744249 0.05398244]
157,[0.26288757 0.04892313]
158,[0.21757463 0.08887243]
159,[0.2212278  0.09228826]
160,[0.19254054 0.1205259 ]
161,[0.18915233 0.11816418]
162,[0.17460778 0.12608248]
163,[0.21460141 0.09249997]
164,[0.22960205 0.10528976]
165,[0.20672655 0.11503214]
166,[0.1933067  0.09853566]
167,[0.1783159  0.10202754]
168,[0.1526025  0.08167946]
169,[0.16458246 0.08411765]
170,[0.12975642 0.10618496]
171,[0.13549216 0.10352504]
172,[0.11774007 0.10036099]
173,[0.20979936 0.00031626]
174,[0.23211142 0.00547099]
175,[0.3613426 0.102651 ]
176,[0.3810937  0.10646701]
177,[0.329722   0.10609734]
178,[0.3012781  0.11448121]
179,[0.28829145 0.1150806 ]
180,[0.29866517 0.1186657 ]
181,[0.35152417 0.1759423 ]
182,[0.34478325 0.18042088]
183,[0.41562966 0.20830595]
184,[0.43488404 0.21149337]
185,[0.37978354 0.16050303]
186,[0.33446229 0.16234255]
187,[0.3326831  0.16417491]
188,[0.33267945 0.16418159]
189,[0.33412454 0.16588664]
190,[0.31668267 0.16434133]
191,[0.3650344 0.1984247]
192,[0.37047866 0.1986103 ]
193,[0.26607147 0.11357093]
194,[0.2628276 0.1119411]
195,[0.23056439 0.12630177]
196,[0.2812308 0.1498785]
197,[0.25801653 0.1580348 ]
198,[0.25597584 0.15838993]
199,[0.23797551 0.1723181 ]
200,[0.31443596 0.2624905 ]
201,[0.2651713  0.21285665]
202,[0.29451632 0.21528041]
203,[0.2794543  0.21139109]
204,[0.30805355 0.23104179]
205,[0.29310963 0.23973167]
206,[0.2854445  0.24682665]
207,[0.26972708 0.2485112 ]
208,[0.2385822 0.2177571]
209,[0.25234297 0.2009821 ]
210,[0.22472638 0.20707989]
211,[0.22708526 0.20425415]
212,[0.21152619 0.21031761]
213,[0.20306039 0.216797  ]
214,[0.20445244 0.21502602]
215,[0.13408361 0.19034803]
216,[0.08022739 0.16073751]
217,[0.07573353 0.16340816]
218,[0.07278742 0.16502929]
219,[0.1041241 0.1631105]
220,[0.16941631 0.24624944]
221,[0.18261571 0.23351574]
222,[0.17220467 0.22679794]
223,[0.17149538 0.22666359]
224,[0.1722346  0.22586358]
225,[0.17259906 0.22620189]
226,[0.11988975 0.19517112]
227,[0.10947592 0.1902051 ]
228,[0.1312205 0.1924808]
229,[0.1387533  0.19001985]
230,[0.12920555 0.19504285]
231,[0.20038596 0.23522413]
232,[0.23163334 0.24555612]
233,[0.2172961  0.24721599]
234,[0.19888407 0.24597132]
235,[0.22708964 0.25954592]
236,[0.19750343 0.25928342]
237,[0.22789991 0.25872695]
238,[0.22458076 0.26455402]
239,[0.2264204 0.2634076]
240,[0.25386903 0.2758696 ]
241,[0.20708326 0.24156868]
242,[0.20885074 0.23926854]
243,[0.20138386 0.24453926]
244,[0.20155828 0.24434412]
245,[0.1938086  0.24565864]
246,[0.19464087 0.24489379]
247,[0.2114169  0.24254572]
248,[0.17470267 0.2011913 ]
249,[0.12233154 0.16797853]
0,[0.5833405 1.7420602]
1,[0.421376  1.3161528]
2,[1.2757668  0.33207965]
3,[1.0749273  0.17764515]
4,[1.0766838  0.17447495]
5,[1.1207051  0.10796034]
6,[1.7935256 0.8717432]
7,[1.7270377  0.84620243]
8,[1.6283602 0.8977519]
9,[1.8697546 1.2713953]
10,[1.9626746 1.219111 ]
11,[1.837891  1.3247035]
12,[1.9378422 1.5043342]
13,[1.1810975 1.1868383]
14,[1.4910936 1.1731588]
15,[1.5402732 1.0872432]
16,[2.0066607 1.5565271]
17,[2.100071  1.4462698]
18,[2.1212878 1.4458646]
19,[2.0572147 1.4870565]
20,[1.9035339 1.4612559]
21,[1.968738  1.3524915]
22,[1.9097285 1.3762916]
23,[1.7837783 1.3925548]
24,[1.6644378 1.3259974]
25,[1.468897  1.1257871]
26,[1.1397893  0.87358767]
27,[1.1593752  0.87850964]
28,[1.1662949 0.8737681]
29,[1.0959499  0.81381404]
30,[1.1442232 0.7623396]
31,[1.1872215 0.7888533]
32,[0.919644  0.7431641]
33,[0.98822296 0.7813167 ]
34,[0.9947336 0.7750242]
35,[0.9756972  0.76785797]
36,[1.104623   0.86354893]
37,[1.0836152 0.870044 ]
38,[1.0480049 0.8359294]
39,[1.0646921 0.8220793]
40,[0.92077065 0.79069054]
41,[0.9267726  0.78439236]
42,[1.0381539 0.7636812]
43,[1.0904019 0.7872249]
44,[0.75959706 0.6186024 ]
45,[0.8106493  0.61222595]
46,[0.8099785  0.61321807]
47,[0.8673947  0.58176214]
48,[0.7139347 0.5552195]
49,[0.82015073 0.6289344 ]
50,[0.8149419 0.6323455]
51,[0.8872973  0.58991385]
52,[0.82875335 0.5356519 ]
53,[0.8629487 0.5065358]
54,[0.8457687  0.50713325]
55,[0.8873931 0.474586 ]
56,[0.8148879  0.50665706]
57,[0.7952433 0.4985909]
58,[0.8257571 0.4751938]
59,[0.80859685 0.4541343 ]
60,[0.73612595 0.47770452]
61,[0.8274552  0.47945613]
62,[0.8225384  0.48919517]
63,[0.8447085  0.49098355]
64,[0.87037295 0.46992064]
65,[0.94229573 0.5441352 ]
66,[0.93658924 0.5518778 ]
67,[0.9007453  0.54082716]
68,[0.9051545  0.53561676]
69,[0.80065507 0.5186155 ]
70,[0.955886   0.62097883]
71,[0.81736183 0.55853677]
72,[0.7788916  0.53516895]
73,[0.7270799 0.5097339]
74,[0.7074871 0.5115957]
75,[0.6519622  0.52604985]
76,[0.615777  0.4900803]
77,[0.64532125 0.4524135 ]
78,[0.6325899 0.4570554]
79,[0.52691877 0.42287898]
80,[0.535739   0.40739632]
81,[0.44742417 0.42387342]
