Iteration,param_diffs
0,[1.5875292 2.8710828]
1,[1.2862688 2.9733598]
2,[1.5958197 3.035153 ]
3,[1.6965773 2.9121838]
4,[2.179135 2.938152]
5,[2.2189415 2.8625205]
6,[2.2103348 2.8791723]
7,[1.8556659 2.9269938]
8,[1.7173219 3.0012531]
9,[1.7950959 2.8808107]
10,[1.6506772 2.8158052]
11,[1.1847041 2.7130785]
12,[0.80725706 2.2383935 ]
13,[0.75703865 2.2981045 ]
14,[0.27483532 1.4815614 ]
15,[0.36392885 1.4498038 ]
16,[0.32801434 1.4868116 ]
17,[0.6380033 1.7559716]
18,[0.03145915 0.8955313 ]
19,[0.07079221 0.90090674]
20,[0.0640031  0.90920484]
21,[0.13092406 0.73674935]
22,[0.01556045 0.48565197]
23,[0.12972173 0.7216948 ]
24,[0.11614762 0.40284848]
25,[0.03404156 0.20364845]
26,[0.00491881 0.13269877]
27,[0.06225004 0.12652594]
28,[0.09182428 0.09271777]
29,[0.05416168 0.07473874]
30,[0.3097553  0.38963252]
31,[0.15847096 0.33083344]
32,[0.18755876 0.3160506 ]
33,[0.0662825  0.24959987]
34,[0.1886788 0.3332095]
35,[0.34253868 0.35696352]
36,[0.39669853 0.34060144]
37,[0.371008  0.2867949]
38,[0.5356538  0.08465201]
39,[0.56621075 0.11203331]
40,[0.92981404 0.08502722]
41,[0.9111279 0.0821687]
42,[0.81266916 0.07358003]
43,[0.81118524 0.07437027]
44,[1.006611   0.14920282]
45,[1.0046742  0.15073383]
46,[1.1116742  0.17367685]
47,[1.0340867  0.24343216]
48,[1.0795759  0.29077244]
49,[1.2434157  0.39561188]
50,[1.2448541  0.39637637]
51,[1.2309327 0.4149003]
52,[1.3106778  0.54953885]
53,[1.3365624  0.56166756]
54,[1.3860698 0.5479102]
55,[1.3229614  0.46952116]
56,[1.4133565  0.55847764]
57,[1.3603759  0.58678293]
58,[1.2117246 0.6238798]
59,[1.2366005 0.5938661]
60,[1.1850187  0.57004166]
61,[1.1777732 0.5785693]
62,[1.1546974 0.6252513]
63,[1.2063805  0.62172914]
64,[1.0260583  0.45668602]
65,[1.0889748  0.44034553]
66,[1.1558588 0.4649632]
67,[1.0841448  0.49084902]
68,[1.0265172 0.611235 ]
69,[1.0516748 0.6084833]
70,[1.0737269 0.5984663]
71,[1.0023175  0.53266406]
72,[0.93728316 0.4220779 ]
73,[0.98198825 0.3518399 ]
74,[0.814409   0.03597867]
75,[0.7836354  0.02331853]
76,[0.76940584 0.00788581]
77,[0.843951   0.02188605]
78,[0.76937795 0.08042991]
79,[0.8235651  0.13194788]
80,[0.76025647 0.0860337 ]
81,[0.82001364 0.15131271]
82,[0.7885575 0.1312908]
83,[0.75678885 0.14650261]
84,[0.75520504 0.14857173]
85,[0.7243975  0.17060935]
86,[0.6555548  0.19468069]
87,[0.5776903 0.2301166]
88,[0.58114517 0.22020769]
89,[0.5956383  0.19614124]
90,[0.58821154 0.18794096]
91,[0.5663141  0.19775736]
92,[0.5585622 0.1930474]
93,[0.6319835  0.22730732]
94,[0.6301298  0.23003149]
95,[0.61425024 0.26233125]
96,[0.64095557 0.26250124]
97,[0.6828984  0.26036763]
98,[0.7155489 0.3088212]
99,[0.7342732 0.2900262]
100,[0.7122849 0.3444389]
101,[0.6576036  0.36109686]
102,[0.6553043  0.36288857]
103,[0.6610724  0.35309684]
104,[0.7254529  0.31188262]
105,[0.6045195  0.04905224]
106,[0.56096447 0.04018843]
107,[0.5975262  0.04426169]
108,[0.5498679 0.028364 ]
109,[0.4898995  0.07524163]
110,[0.42784315 0.09571922]
111,[0.45907244 0.08392841]
112,[0.44463477 0.06946409]
113,[0.4471599  0.07676923]
114,[0.45250985 0.06952047]
115,[0.39620316 0.0579294 ]
116,[0.39192146 0.06281704]
117,[0.422047   0.02743357]
118,[0.41116554 0.00630951]
119,[3.9055693e-01 6.4373016e-06]
120,[0.3713137  0.00993979]
121,[0.35714352 0.01090789]
122,[0.37058696 0.0241763 ]
123,[0.48546904 0.0688138 ]
124,[0.43665025 0.00054526]
125,[0.4108599  0.05106062]
126,[0.43103045 0.06605577]
127,[0.4639895  0.07075769]
128,[0.4170522  0.04872739]
129,[0.45071313 0.03600776]
130,[0.4495911  0.03521359]
131,[0.41035506 0.03385353]
132,[0.4310775  0.02684277]
133,[0.33786842 0.08981013]
134,[0.33651385 0.08914274]
135,[0.33359915 0.08636349]
136,[0.33625996 0.0860315 ]
137,[0.2961023  0.08870339]
138,[0.3173412  0.08661425]
139,[0.328604   0.11248714]
140,[0.3704246  0.05805588]
141,[0.33861566 0.06293827]
142,[0.40549958 0.08986199]
143,[0.48636043 0.02998435]
144,[0.5090122  0.02549911]
145,[0.5188454  0.02889889]
146,[0.52145016 0.0307802 ]
147,[0.5039222  0.03735286]
148,[0.4933606  0.04164696]
149,[0.5124956  0.02927077]
150,[0.51561105 0.03276062]
151,[0.47506762 0.04608977]
152,[0.41705567 0.03678399]
153,[0.45750082 0.0337345 ]
154,[0.5032147  0.00846577]
155,[0.45198545 0.04183066]
156,[0.4474694  0.05351615]
157,[0.50523186 0.08485329]
158,[0.5410363  0.05495715]
159,[0.5402898 0.0556941]
160,[0.53087133 0.09257329]
161,[0.49344644 0.07920182]
162,[0.5000185  0.08420217]
163,[0.4895453  0.08506942]
164,[0.4745941  0.06934476]
165,[0.53611153 0.18149161]
166,[0.5586694 0.1716224]
167,[0.57081896 0.16115701]
168,[0.544892   0.15874255]
169,[0.48503333 0.13356125]
170,[0.5236746  0.09676325]
171,[0.52818966 0.10148478]
172,[0.49070686 0.12157238]
173,[0.5294487 0.1688677]
174,[0.51779205 0.14598095]
175,[0.5331706 0.1591376]
176,[0.5152744  0.18281579]
177,[0.5051362  0.18872726]
178,[0.5265406  0.17295289]
179,[0.56928945 0.18345642]
180,[0.55564916 0.17318344]
181,[0.5196757  0.12038219]
182,[0.5270034  0.11267889]
183,[0.5507569  0.10172236]
184,[0.541184 0.117679]
185,[0.5440869  0.11699402]
186,[0.54513425 0.11424839]
187,[0.5182863  0.06415892]
188,[0.51779705 0.0641638 ]
189,[0.5162791  0.06759727]
190,[0.49841264 0.05553126]
191,[0.5101327  0.05290163]
192,[0.5038681  0.05942118]
193,[0.52644044 0.07480311]
194,[0.4684389  0.08057249]
195,[0.47383237 0.08579302]
196,[0.48802233 0.09664917]
197,[0.49437886 0.07484949]
198,[0.5125735  0.07460487]
199,[0.4933581  0.10075021]
200,[0.49134713 0.10362756]
201,[0.4547178  0.06456769]
202,[0.46828353 0.0493995 ]
203,[0.46734765 0.04874539]
204,[0.46829367 0.04751849]
205,[0.47586468 0.04781461]
206,[0.47552752 0.04863882]
207,[0.42651543 0.02986288]
208,[0.39195728 0.05138838]
209,[0.3668368  0.02765512]
210,[0.40313965 0.06280375]
211,[0.38701588 0.07469261]
212,[0.36719203 0.03839958]
213,[0.3464539  0.06189656]
214,[0.35193205 0.06026626]
215,[0.3669691  0.05102479]
216,[0.35907328 0.05381835]
217,[0.35542497 0.04875112]
218,[0.32673284 0.01792085]
219,[0.40045175 0.15838134]
220,[0.46752274 0.2644031 ]
221,[0.50263536 0.29120183]
222,[0.5093439 0.2893163]
223,[0.5076293  0.28824222]
224,[0.5120498  0.29352808]
225,[0.48615572 0.30725443]
226,[0.50300324 0.29432666]
227,[0.48944747 0.288983  ]
228,[0.48432678 0.28778422]
229,[0.46635884 0.27843213]
230,[0.4678577  0.27341795]
231,[0.42279986 0.22228503]
232,[0.4273702  0.22615552]
233,[0.4266171  0.22801852]
234,[0.38406673 0.23618102]
235,[0.3495042 0.2059989]
236,[0.35338295 0.203403  ]
237,[0.33753008 0.21813953]
238,[0.37061477 0.2677443 ]
239,[0.34128562 0.24166942]
240,[0.32672977 0.25493944]
241,[0.31760168 0.2543112 ]
242,[0.30585778 0.25562692]
243,[0.34774086 0.29326582]
244,[0.3375069  0.29318213]
245,[0.3745011 0.3569076]
246,[0.38166404 0.3400904 ]
247,[0.3854848 0.3428297]
248,[0.36397797 0.36006868]
249,[0.365465   0.35790288]
0,[2.5525763 6.6769753]
1,[3.011477 5.948209]
2,[3.5587997 4.856291 ]
3,[3.3786252 4.8244305]
4,[3.3805003 4.822594 ]
5,[3.8029268 4.157687 ]
6,[3.839645  4.1514688]
7,[3.0315247 3.345058 ]
8,[3.12611  3.347322]
9,[2.8296957 2.9927104]
10,[2.9239862 2.9603543]
11,[3.0059748 3.0801663]
12,[2.2717474 2.5082538]
13,[2.04164   1.8018634]
14,[2.1167257 1.6221967]
15,[2.3632565 2.2420125]
16,[2.2010074 2.2142003]
17,[1.6588535 1.5747075]
18,[1.8480127 1.6306653]
19,[1.8465353 1.6286156]
20,[1.7782538 1.563446 ]
21,[1.575147   0.87822926]
22,[1.4518117 0.5207981]
23,[1.3350401 0.5824648]
24,[1.2571121  0.51403487]
25,[1.2642839  0.53299785]
26,[1.2437261 0.5122477]
27,[1.2168295  0.52193666]
28,[1.1125864 0.5015714]
29,[1.4467961 0.6356927]
30,[1.4523777 0.6313063]
31,[1.3164698 0.7181852]
32,[1.4188961 0.8742013]
33,[1.3500581  0.88480055]
34,[1.4076173  0.86931515]
35,[1.3180583 0.8667358]
36,[1.1092514 0.5157082]
37,[1.0131574  0.55729437]
38,[0.9577868  0.57182026]
39,[0.89765966 0.55303323]
40,[0.96109927 0.5426682 ]
41,[0.9833248 0.5045754]
42,[1.2286358 0.2747817]
43,[1.2407458 0.2677014]
44,[1.1636254  0.28713524]
45,[1.2726061 0.3268733]
46,[1.2830718  0.34227586]
47,[1.1979069  0.17187941]
48,[1.2172166  0.13745618]
49,[1.0461613  0.08271122]
50,[1.1774132  0.13367134]
51,[1.1628408  0.13322818]
52,[1.1684213  0.13359433]
53,[1.2060609  0.18666899]
54,[1.1772108  0.23404902]
55,[1.309333   0.23826319]
56,[1.1720892 0.104249 ]
57,[1.1836452  0.00222862]
58,[1.2387118  0.05091619]
59,[1.2544866 0.0708999]
60,[1.1606449  0.06650978]
61,[1.1169229  0.05348653]
62,[1.1068113  0.04681987]
63,[1.0538628  0.06900519]
64,[1.0328846  0.03013951]
65,[1.0731229  0.01432168]
66,[1.1274194  0.00842762]
67,[0.98745656 0.19481957]
68,[1.0296178  0.16465628]
69,[1.1410831 0.1886028]
70,[1.0693479  0.25182533]
71,[0.89710116 0.25109208]
72,[0.8287847  0.26223785]
73,[0.7363304  0.18758368]
74,[0.75275266 0.21421194]
75,[0.6488912  0.13274872]
76,[0.66894424 0.12470472]
77,[0.62217575 0.18131638]
78,[0.6102347  0.16360056]
79,[0.64694047 0.17829663]
80,[0.6606442  0.17755294]
81,[0.6496556  0.17170489]
82,[0.56152016 0.29398006]
83,[0.6139858 0.1757524]
84,[0.63284695 0.18652141]
85,[0.689705   0.20432037]
86,[0.55246377 0.280335  ]
87,[0.62360805 0.13309175]
88,[0.60757834 0.1393168 ]
89,[0.58738    0.11444926]
90,[0.56784517 0.12654865]
91,[0.63526756 0.1596238 ]
92,[0.61859107 0.17274034]
93,[0.60378635 0.1641649 ]
94,[0.5317667  0.11901122]
95,[0.55146086 0.1174916 ]
96,[0.50979114 0.09076667]
97,[0.50064784 0.08609188]
98,[0.47733766 0.06525552]
99,[0.46370697 0.03299928]
100,[0.55817115 0.00384879]
101,[0.485639   0.06408674]
102,[0.4120841  0.02684635]
103,[0.3189323  0.05367911]
104,[0.24733594 0.1635682 ]
105,[0.25455558 0.16376436]
106,[0.26970637 0.16567028]
107,[0.16607568 0.09979612]
108,[0.16599163 0.09966373]
109,[0.22496891 0.13681918]
110,[0.3496608  0.00768483]
111,[0.34186417 0.01634228]
112,[0.34013242 0.01649034]
113,[0.34750873 0.00792587]
114,[0.36087194 0.006046  ]
115,[0.32052243 0.00118524]
116,[0.25608703 0.00371832]
117,[0.22596066 0.02432752]
118,[0.17961636 0.01315236]
119,[0.24788758 0.11909103]
120,[0.26138428 0.11295056]
121,[0.187202   0.10439122]
122,[0.21835601 0.11823785]
123,[0.17892921 0.13773286]
