Iteration,param_diffs
0,[0.        1.4245257]
1,[0.         0.63897145]
2,[0.        0.8337219]
3,[0.        1.7607532]
4,[0.        1.7517868]
5,[0.        2.1744697]
6,[0.       2.028432]
7,[0.        1.8597904]
8,[0.        1.8948715]
9,[0.        1.5986001]
10,[0.        1.2405657]
11,[0.        1.7074445]
12,[0.        1.4991832]
13,[0.        1.2843509]
14,[0.        1.2858976]
15,[0.        1.0081015]
16,[0.         0.82065165]
17,[0.        0.8162843]
18,[0.        0.7961934]
19,[0.        0.7316719]
20,[0.         0.71886647]
21,[0.        0.7352091]
22,[0.         0.79328394]
23,[0.        0.7970346]
24,[0.         0.72482413]
25,[0.        0.6633299]
26,[0.       0.634056]
27,[0.        0.5866328]
28,[0.        0.5666535]
29,[0.       0.559641]
30,[0.        0.5605264]
31,[0.        0.5971812]
32,[0.         0.61800957]
33,[0.         0.55592227]
34,[0.        0.5111315]
35,[0.        0.4386084]
36,[0.        0.3977055]
37,[0.         0.22110647]
38,[0.         0.21833766]
39,[0.         0.20160073]
40,[0.         0.20269066]
41,[0.         0.22091925]
42,[0.         0.05759841]
43,[0.         0.06633008]
44,[0.         0.03415948]
45,[0.         0.05942786]
46,[0.         0.05688882]
47,[0.         0.05056363]
48,[0.        0.2109102]
49,[0.         0.20857054]
50,[0.         0.22356683]
51,[0.         0.23046201]
52,[0.         0.15404707]
53,[0.         0.10365164]
54,[0.         0.12353212]
55,[0.         0.07683396]
56,[0.         0.07632214]
57,[0.         0.08214414]
58,[0.         0.14451975]
59,[0.        0.1913991]
60,[0.         0.19303042]
61,[0.         0.21006787]
62,[0.         0.19988793]
63,[0.         0.06646758]
64,[0.         0.06516063]
65,[0.        0.0670253]
66,[0.         0.08394444]
67,[0.         0.05746114]
68,[0.         0.08229911]
69,[0.         0.09305382]
70,[0.       0.093009]
71,[0.         0.06857896]
72,[0.         0.07811177]
73,[0.        0.0860461]
74,[0.         0.10439515]
75,[0.         0.10622287]
76,[0.         0.10640609]
77,[0.        0.1069392]
78,[0.         0.10858059]
79,[0.         0.13123083]
80,[0.        0.0798195]
81,[0.         0.09723985]
82,[0.         0.09948611]
83,[0.         0.09314054]
84,[0.         0.11656159]
85,[0.         0.08349478]
86,[0.         0.08198661]
87,[0.        0.0778681]
88,[0.         0.08256328]
89,[0.        0.1272142]
90,[0.         0.12512594]
91,[0.        0.1260063]
92,[0.         0.12944919]
93,[0.         0.14646137]
94,[0.         0.16020536]
95,[0.        0.1410445]
96,[0.        0.1444413]
97,[0.        0.1122033]
98,[0.         0.11893398]
99,[0.         0.10020554]
0,[0.       3.102387]
1,[0.       1.978517]
2,[0.        1.3428414]
3,[0.         0.14322484]
4,[0.       0.555612]
5,[0.        0.5146929]
6,[0.        0.5036113]
7,[0.        0.4380756]
8,[0.        0.5860219]
9,[0.         0.39400935]
10,[0.        0.6161709]
11,[0.         0.55812335]
12,[0.         0.43853354]
13,[0.         0.46588635]
14,[0.         0.49326563]
15,[0.        0.4936639]
16,[0.        0.4941715]
17,[0.       0.518437]
18,[0.         0.06974196]
19,[0.         0.02238989]
20,[0.         0.15239191]
21,[0.         0.14855587]
22,[0.         0.15976655]
23,[0.         0.14865792]
24,[0.         0.17333245]
25,[0.         0.16680634]
26,[0.        0.1645608]
27,[0.         0.48677063]
28,[0.         0.33838427]
29,[0.         0.30579102]
30,[0.         0.29403508]
31,[0.         0.15918589]
32,[0.         0.16008115]
33,[0.         0.18862557]
34,[0.         0.24990642]
35,[0.         0.20241141]
36,[0.         0.20166612]
37,[0.         0.20571578]
38,[0.         0.16741347]
39,[0.         0.20307899]
40,[0.        0.1678952]
41,[0.         0.12904274]
42,[0.         0.15817356]
43,[0.         0.25124323]
44,[0.        0.2628193]
45,[0.        0.2630999]
46,[0.         0.24485707]
47,[0.         0.22675085]
48,[0.        0.2239542]
49,[0.         0.23589683]
50,[0.         0.21418774]
51,[0.         0.34910882]
52,[0.        0.3533007]
53,[0.         0.36790514]
54,[0.         0.40486026]
55,[0.         0.40662718]
56,[0.         0.40684807]
57,[0.         0.40447128]
58,[0.         0.39921844]
59,[0.         0.38203573]
60,[0.         0.32248676]
61,[0.         0.30948377]
62,[0.         0.31527567]
63,[0.         0.36589313]
64,[0.        0.4070996]
65,[0.         0.43158484]
66,[0.         0.42459118]
67,[0.         0.54678345]
68,[0.         0.53039217]
69,[0.        0.5404589]
70,[0.        0.3008871]
71,[0.         0.31332672]
72,[0.        0.3477528]
73,[0.         0.28984702]
74,[0.         0.26262486]
75,[0.         0.26185465]
76,[0.        0.0307169]
77,[0.         0.03717583]
78,[0.         0.03059226]
79,[0.         0.03871757]
80,[0.         0.02071309]
81,[0.         0.02353501]
82,[0.         0.00711608]
83,[0.         0.00727606]
84,[0.         0.03785902]
85,[0.        0.0395472]
86,[0.         0.06250191]
87,[0.         0.07923132]
88,[0.        0.0792076]
89,[0.         0.07960856]
90,[0.         0.02001321]
91,[0.         0.07492155]
92,[0.         0.07566249]
93,[0.         0.10412484]
94,[0.         0.10678989]
95,[0.         0.10993743]
96,[0.         0.10703415]
97,[0.         0.10849625]
98,[0.         0.15303862]
99,[0.        0.1556269]
0,[0.        1.8589375]
1,[0.        2.2547133]
2,[0.        1.0760171]
3,[0.        1.0878518]
4,[0.         0.75416136]
5,[0.        1.1398654]
6,[0.        1.0618811]
7,[0.         0.84044385]
8,[0.        1.5785921]
9,[0.        1.5393888]
10,[0.        1.2945671]
11,[0.        1.2968158]
12,[0.        1.2468181]
13,[0.        1.2434928]
14,[0.        1.1820703]
15,[0.        1.1193452]
16,[0.        0.7306256]
17,[0.        0.7833024]
18,[0.         0.72157776]
19,[0.         0.58054924]
20,[0.         0.13383108]
21,[0.         0.15749454]
22,[0.         0.18226892]
23,[0.         0.16497904]
24,[0.        0.1410582]
25,[0.         0.14392442]
26,[0.         0.14652121]
27,[0.         0.12091714]
28,[0.         0.07755798]
29,[0.         0.33864605]
