Iteration,param_diffs
0,[1.5875292 2.8710828]
1,[0.02183127 1.4176807 ]
2,[0.2106232 1.0797596]
3,[0.48141867 1.5085542 ]
4,[0.47419807 1.5130239 ]
5,[1.176656   0.13661742]
6,[1.0452548  0.10452366]
7,[0.9505358  0.00350928]
8,[0.8539498  0.06545395]
9,[0.78628767 0.1259591 ]
10,[0.7121599  0.15236008]
11,[0.30865815 0.13829303]
12,[0.01709157 0.24512959]
13,[0.23677921 0.10077798]
14,[0.8868941  0.49436116]
15,[0.8930899  0.48850095]
16,[1.2034137 0.7448013]
17,[0.9846106  0.77702117]
18,[0.9904761  0.77324367]
19,[1.0398171  0.69545317]
20,[1.1252563  0.58273613]
21,[1.1515998  0.55612373]
22,[1.0930803 0.5713241]
23,[1.4989018 0.7409444]
24,[1.2305591  0.69811845]
25,[1.2625186  0.67657673]
26,[1.1093855  0.57503426]
27,[1.0720155 0.5738039]
28,[1.1129948  0.56878686]
29,[0.41025904 0.03668046]
30,[0.2388815  0.00357068]
31,[0.08605281 0.09563893]
32,[0.03216468 0.10438544]
33,[0.4652348  0.13995636]
34,[0.43029952 0.12227404]
35,[0.17222628 0.04150033]
36,[0.0732505  0.06930149]
37,[0.02904657 0.05745816]
38,[0.26367712 0.0803135 ]
39,[0.08352467 0.17287993]
40,[0.11555958 0.10020256]
41,[0.07113247 0.07285285]
42,[0.10880978 0.14734411]
43,[0.03746007 0.14881754]
44,[0.02987763 0.1561681 ]
45,[0.0083041  0.17269886]
46,[0.20183232 0.20312   ]
47,[0.23269363 0.21010542]
48,[0.29056856 0.2298652 ]
49,[0.23859835 0.20962536]
50,[0.20070764 0.18732023]
51,[0.18078122 0.17864645]
52,[0.45419952 0.10959339]
53,[0.4870472  0.12583363]
54,[0.5912819  0.12507498]
55,[0.5258612  0.13112903]
56,[0.511226   0.11063826]
57,[0.538788   0.11232936]
58,[0.5269715  0.10125446]
59,[0.4963802  0.10587633]
60,[0.47563326 0.08853114]
61,[0.54316354 0.07165241]
62,[0.69747114 0.0411092 ]
63,[0.7049197  0.03376615]
64,[0.6367143  0.04876328]
65,[0.8117203  0.11629194]
66,[0.7776251  0.11660534]
67,[0.84069884 0.16489607]
68,[0.8166081  0.17802912]
69,[0.90263814 0.22800279]
70,[0.8650282  0.21584511]
71,[0.82367575 0.22219247]
72,[0.7865571  0.23275685]
73,[0.5606743  0.10441637]
74,[0.5485076  0.12157387]
75,[0.49976468 0.08262146]
76,[0.49069723 0.09234917]
77,[0.43338597 0.07612008]
78,[0.4158017  0.08907557]
79,[0.2969159  0.01129854]
80,[0.3464909  0.01909375]
81,[0.28117537 0.01076448]
82,[0.2526748  0.00884455]
83,[0.23562963 0.02845097]
84,[0.0642979  0.05678833]
85,[0.16545138 0.0376147 ]
86,[0.20881665 0.01152956]
87,[0.21693271 0.01935029]
88,[0.36702305 0.10883135]
89,[0.37138098 0.11149293]
90,[0.6058556  0.31840885]
91,[0.5381042  0.28867215]
92,[0.49497226 0.2762336 ]
93,[0.4932089  0.27563208]
94,[0.50497127 0.27393067]
95,[0.5199065  0.26167583]
96,[0.53171223 0.26205397]
97,[0.5960071  0.29775882]
98,[0.62383795 0.30787897]
99,[0.6379298  0.30112916]
100,[0.61666584 0.30803126]
101,[0.6265279  0.30439806]
102,[0.7615882  0.40860224]
103,[0.76438904 0.40775377]
104,[0.7709686  0.40755123]
105,[0.7729617 0.4064197]
106,[0.83497125 0.39574647]
107,[0.8454808  0.39492905]
108,[0.82909375 0.40480125]
109,[0.922245   0.46747655]
110,[0.9785795  0.46822047]
111,[0.9446281  0.46581292]
112,[0.9379245  0.46849644]
113,[0.91184413 0.47157258]
114,[0.9245079  0.45963615]
115,[0.8503248 0.3912688]
116,[0.7032103  0.28101867]
117,[0.48369157 0.06574416]
118,[0.47132814 0.07124186]
119,[0.47071797 0.07144868]
120,[0.41288897 0.05378991]
121,[0.38621962 0.06515807]
122,[0.36535102 0.06969893]
123,[0.34646592 0.08322805]
124,[0.35550848 0.08492053]
125,[0.48328966 0.20384729]
126,[0.4935532  0.19868088]
127,[0.48707008 0.19622457]
128,[0.47387734 0.19879359]
129,[0.47938287 0.19872284]
130,[0.49358788 0.20712024]
131,[0.5772841  0.26631975]
132,[0.5808455  0.26604915]
133,[0.576326  0.2651226]
134,[0.5719787  0.26561737]
135,[0.6659907 0.3096491]
136,[0.6621356 0.3093326]
137,[0.65342724 0.31406188]
138,[0.8062386  0.45320565]
139,[0.80688995 0.45273226]
140,[0.97166896 0.6165149 ]
141,[0.8245062 0.5153519]
142,[0.8477506 0.5176289]
143,[0.8833532 0.5465604]
144,[0.86740994 0.5389904 ]
145,[0.8408786 0.5337768]
146,[0.9108468 0.5923073]
147,[0.87105    0.56974286]
148,[0.79497975 0.55332375]
149,[0.7788851 0.5390432]
150,[0.7900313  0.53447413]
151,[0.9029937  0.59318537]
152,[0.8558981 0.5919371]
153,[0.8414108 0.5906489]
154,[0.79786754 0.5745889 ]
155,[0.7942043 0.5777822]
156,[0.7481505 0.5911614]
157,[0.7214669 0.5912156]
158,[0.70404875 0.586201  ]
159,[0.7201586  0.58468217]
160,[0.7411341 0.5787852]
161,[0.6985015 0.5734864]
162,[0.6832183 0.5711459]
163,[0.64003855 0.5528146 ]
