Iteration,param_diffs
0,[0.        1.4245257]
1,[0.       1.624203]
2,[0.       1.007535]
3,[0.       1.160357]
4,[0.        1.1646914]
5,[0.        1.4850903]
6,[0.        1.1968951]
7,[0.        1.0247452]
8,[0.        1.2021632]
9,[0.        1.6101847]
10,[0.       1.343365]
11,[0.        1.4782803]
12,[0.        1.3758705]
13,[0.       1.363369]
14,[0.        1.5092409]
15,[0.        1.4086688]
16,[0.        1.3552303]
17,[0.        1.1946235]
18,[0.        1.1236901]
19,[0.        1.2024522]
20,[0.        1.1470976]
21,[0.       1.169317]
22,[0.        1.3133218]
23,[0.        1.2681224]
24,[0.        1.2258871]
25,[0.        1.3703916]
26,[0.        1.3026261]
27,[0.        1.2565641]
28,[0.        1.1927845]
29,[0.        1.1143346]
30,[0.        1.1207049]
31,[0.        1.0561779]
32,[0.        1.0409062]
33,[0.        1.0376391]
34,[0.        1.0135996]
35,[0.        0.9707612]
36,[0.        0.9341177]
37,[0.      0.91777]
38,[0.        0.9005716]
39,[0.        0.9095423]
40,[0.         0.88908076]
41,[0.        0.8757926]
42,[0.         0.80163693]
43,[0.         0.75658536]
44,[0.        0.6985408]
45,[0.        0.6508362]
46,[0.        0.6223365]
47,[0.         0.60427666]
48,[0.         0.64285994]
49,[0.         0.69597805]
50,[0.        0.6330842]
51,[0.        0.6105126]
52,[0.        0.5967157]
53,[0.        0.6243371]
54,[0.        0.4060055]
55,[0.         0.37039363]
56,[0.         0.34841132]
57,[0.         0.49601042]
58,[0.         0.57696414]
59,[0.       0.529075]
60,[0.         0.54184186]
61,[0.         0.52994215]
62,[0.        0.5303525]
63,[0.         0.63738084]
64,[0.        0.7082474]
65,[0.        0.7447059]
66,[0.        0.6854825]
67,[0.         0.62956405]
68,[0.         0.64267147]
69,[0.        0.6402861]
70,[0.        0.6265315]
71,[0.        0.6099509]
72,[0.       0.600559]
73,[0.        0.5862862]
74,[0.         0.59220815]
75,[0.         0.59163785]
76,[0.         0.58429193]
77,[0.         0.63248634]
78,[0.        0.5976312]
79,[0.        0.5549915]
80,[0.         0.57347465]
81,[0.         0.57008946]
82,[0.        0.5612514]
83,[0.        0.6031177]
84,[0.        0.5991459]
85,[0.         0.59712994]
86,[0.         0.60057735]
87,[0.        0.6217965]
88,[0.        0.6310432]
89,[0.        0.6477574]
90,[0.        0.6567843]
91,[0.        0.6665362]
92,[0.         0.61146367]
93,[0.         0.54800904]
94,[0.         0.52955174]
95,[0.       0.527588]
96,[0.         0.54001987]
97,[0.         0.56881166]
98,[0.        0.5982655]
99,[0.         0.60223806]
0,[0.       3.102387]
1,[0.     2.0463]
2,[0.        1.7443974]
3,[0.        0.9889992]
4,[0.         0.82556736]
5,[0.         0.61444306]
6,[0.         0.59775686]
7,[0.         0.47956306]
8,[0.         0.43248314]
9,[0.        0.3295033]
10,[0.         0.28264004]
11,[0.         0.23883271]
12,[0.         0.46523488]
13,[0.         0.40804785]
14,[0.         0.01190054]
15,[0.         0.07854939]
16,[0.         0.00061321]
17,[0.         0.01429808]
18,[0.         0.09703219]
19,[0.         0.00416934]
20,[0.         0.05600059]
21,[0.         0.24709773]
22,[0.         0.22140813]
23,[0.         0.13563037]
24,[0.         0.21486533]
25,[0.         0.29542434]
26,[0.         0.27800083]
27,[0.        0.3313725]
28,[0.         0.35550833]
