Iteration,param_diffs
0,[0.47624964 1.1134984 ]
1,[0.72792435 3.981017  ]
2,[0.8110689 4.1156325]
3,[1.2708116 3.1557794]
4,[0.69333524 2.9748292 ]
5,[0.9588016 2.1135702]
6,[0.05327606 1.7474263 ]
7,[0.13840453 1.5576947 ]
8,[0.15024263 1.2544188 ]
9,[0.07807411 1.3143196 ]
10,[0.06162286 1.0133455 ]
11,[0.23349398 0.88254654]
12,[0.9602473 2.119876 ]
13,[0.58902365 1.9868543 ]
14,[0.28762445 1.7595701 ]
15,[0.07491472 1.6506414 ]
16,[0.01967391 1.6412494 ]
17,[0.11960368 1.5863891 ]
18,[0.19233234 1.5876749 ]
19,[0.40510565 1.4679952 ]
20,[0.713098  1.0089035]
21,[0.9492167  0.95945835]
22,[0.9330387 0.969126 ]
23,[0.7786598 0.8307322]
24,[0.7101365  0.76299703]
25,[0.62643087 0.6814585 ]
26,[0.92865455 0.48035026]
27,[0.7788419 0.5671284]
28,[0.5650078 0.6815629]
29,[0.4997676 0.7264087]
30,[0.5485045  0.68942666]
31,[0.515949  0.7031679]
32,[0.45492643 0.72552156]
33,[0.3829773 0.6597581]
34,[0.30280462 0.5934211 ]
35,[0.26987594 0.59769845]
36,[0.14963774 0.5901644 ]
37,[0.25463414 0.5116646 ]
38,[0.44399017 0.4038856 ]
39,[0.46144974 0.39711082]
40,[0.17547356 0.17494416]
41,[0.11091188 0.22482145]
42,[0.01958443 0.1404612 ]
43,[0.08484219 0.1847794 ]
44,[0.14842075 0.1272403 ]
45,[0.06216547 0.1302222 ]
46,[0.02656528 0.13320017]
47,[0.20331877 0.05040169]
48,[0.3303945  0.10267854]
49,[0.27189153 0.07936722]
50,[0.26060277 0.0895378 ]
51,[0.31895038 0.1059956 ]
52,[0.35274112 0.07441849]
53,[0.30509835 0.06311196]
54,[0.5327854  0.37721324]
55,[0.46979398 0.35203493]
56,[0.43276036 0.34048998]
57,[0.44494823 0.33059925]
58,[0.5197928  0.36075628]
59,[0.53478503 0.34512   ]
60,[0.6542214  0.35349017]
61,[0.63410157 0.3469715 ]
62,[0.590766   0.33749884]
63,[0.66004175 0.36313546]
64,[0.76055336 0.40829217]
65,[0.7734713  0.41453362]
66,[0.75333667 0.40926564]
67,[0.8685545 0.5615291]
68,[0.8081315 0.5393586]
69,[0.8427976 0.5925598]
70,[0.85270077 0.59421617]
71,[0.8251821 0.5919391]
72,[0.8611    0.5593504]
73,[0.89432675 0.52925366]
74,[0.913515  0.5389173]
75,[0.8753739 0.524087 ]
76,[0.87486947 0.5237863 ]
77,[0.90840137 0.5288228 ]
78,[0.8906621 0.5264054]
79,[0.76915795 0.49277198]
80,[0.71876925 0.42390513]
81,[0.63282025 0.39651465]
82,[0.66581017 0.40373772]
83,[0.6569673  0.41158783]
84,[0.6527966  0.41053241]
85,[0.6105148 0.3637876]
86,[0.5795772 0.3917848]
87,[0.5896217  0.39476788]
88,[0.5306682  0.29131067]
89,[0.5294057 0.2898993]
90,[0.5571784  0.30065513]
91,[0.52416915 0.33109653]
92,[0.57419014 0.35578954]
93,[0.54768056 0.3562175 ]
94,[0.52520084 0.37602782]
95,[0.5507769  0.38748604]
96,[0.539056   0.38475478]
97,[0.51799154 0.4045043 ]
98,[0.5046174  0.39998472]
99,[0.5261327  0.37890083]
0,[0.34125358 1.5915575 ]
1,[0.55109155 1.7176847 ]
2,[0.11782491 0.9234581 ]
3,[0.17608342 0.91678166]
4,[0.4728959  0.53322935]
5,[0.23890227 0.5038096 ]
6,[0.2749215 0.5548191]
7,[0.26050726 0.5346129 ]
8,[0.1627324  0.36955273]
9,[0.07873483 0.21424294]
10,[0.31837794 0.02611279]
11,[0.47898597 0.09913969]
12,[0.50750756 0.07060891]
13,[0.6924188  0.08874714]
14,[0.68105865 0.08825213]
15,[0.64765275 0.14960372]
16,[0.53479725 0.16391027]
17,[0.501219  0.1302185]
18,[0.49186605 0.14698017]
19,[0.41612107 0.10117888]
20,[0.2690003  0.13383538]
21,[0.25357217 0.14080715]
22,[0.4685196 0.2445209]
23,[0.36442697 0.339395  ]
24,[0.40559366 0.30502796]
25,[0.26006317 0.23370403]
26,[0.17955902 0.14534378]
27,[0.0663067  0.08668256]
28,[0.03160921 0.06194544]
29,[0.11802133 0.04106992]
30,[0.16298606 0.02704525]
31,[0.20196944 0.01610732]
32,[0.36771905 0.11200702]
33,[0.42464423 0.09846616]
34,[0.43959385 0.09203374]
35,[0.50069344 0.04446661]
36,[0.27675837 0.13929665]
37,[0.2595977  0.12434459]
38,[0.05020439 0.38684344]
39,[0.04315932 0.45357323]
40,[0.11256023 0.4345845 ]
41,[0.07185685 0.437724  ]
42,[0.17131719 0.5218048 ]
43,[0.24491188 0.4677602 ]
44,[0.2590347  0.44784534]
45,[0.2525839  0.44485354]
46,[0.09950107 0.34864175]
47,[0.13925098 0.3167075 ]
48,[0.09514442 0.3642124 ]
49,[0.06221155 0.38199782]
50,[0.10890339 0.41246343]
51,[0.12633163 0.40477514]
52,[0.17308362 0.39196014]
53,[0.25210547 0.4282558 ]
54,[0.45740178 0.61093426]
55,[0.44093418 0.60044134]
56,[0.39555883 0.57828283]
57,[0.36866784 0.59094   ]
58,[0.37866968 0.5962353 ]
59,[0.28452775 0.5529256 ]
60,[0.33690006 0.5238595 ]
61,[0.21011943 0.5757079 ]
62,[0.17870952 0.5494833 ]
63,[0.1958299 0.5337421]
64,[0.18190692 0.5265554 ]
65,[0.40728998 0.63842976]
66,[0.57267    0.70053625]
67,[0.57558554 0.7014375 ]
68,[0.57452136 0.7027441 ]
69,[0.58610994 0.7171998 ]
70,[0.6192963  0.69385266]
71,[0.62130845 0.6908984 ]
72,[0.42048448 0.46267295]
73,[0.43156862 0.4521799 ]
74,[0.43026674 0.45116794]
75,[0.4882417  0.47080648]
76,[0.5300427  0.44998133]
77,[0.54984087 0.42899597]
78,[0.55624574 0.42231393]
79,[0.5012277  0.44203484]
80,[0.5241242 0.4169327]
81,[0.48984635 0.40165973]
82,[0.45150054 0.3655213 ]
83,[0.5021496  0.40572095]
84,[0.7211338  0.57324815]
85,[0.738124  0.5615506]
86,[0.6111641  0.42593288]
87,[0.51295704 0.33925843]
88,[0.5079916  0.33645606]
89,[0.520758   0.32363617]
90,[0.50581324 0.31632328]
91,[0.45535257 0.29692924]
92,[0.51791614 0.27713513]
93,[0.5525548  0.29509163]
94,[0.42738566 0.16549015]
95,[0.43794534 0.15544212]
96,[0.48890248 0.17334569]
97,[0.42960146 0.16926718]
98,[0.41358092 0.17956662]
99,[0.4121598  0.18102455]
0,[3.0618    2.5444846]
1,[3.3367262 2.6377444]
2,[2.0553432 0.6796366]
3,[0.6401478  0.49392796]
4,[0.6149045  0.50745165]
5,[1.0136251  0.28799593]
6,[1.0445495  0.25576425]
7,[1.1733979  0.28932893]
8,[1.9016185 0.35379  ]
9,[2.133844  0.5519197]
10,[2.20569   0.6385608]
11,[2.108646  0.5904466]
12,[1.546732  0.6300936]
13,[1.5790395  0.59267867]
14,[1.7188302  0.43984944]
15,[1.5093985 0.3100614]
16,[1.5596359  0.34306055]
17,[1.3635252  0.16476429]
18,[1.9106991 0.8624438]
19,[1.8755109 0.8218113]
20,[1.8008521 0.7696755]
21,[1.765014  0.7340069]
22,[1.7436742  0.73023105]
23,[1.4724146  0.48624742]
24,[1.5503999 0.6393867]
25,[1.3906049 0.602932 ]
26,[1.3520441  0.59505475]
27,[1.1174629  0.04961944]
28,[1.3364421  0.00690448]
29,[1.1972297  0.12815362]
30,[1.0209589  0.02891374]
31,[1.135246  0.0401305]
32,[1.0707256  0.01764631]
33,[0.9199756 0.0208447]
34,[0.86323655 0.00872409]
35,[0.70108783 0.05132151]
