Iteration,param_diffs
47,[0.         0.30534214]
48,[0.        0.3191619]
49,[0.         0.32643443]
50,[0.         0.30565763]
51,[0.         0.27670443]
52,[0.         0.28941643]
53,[0.         0.27201772]
54,[0.         0.27212626]
55,[0.        0.1472978]
56,[0.         0.13400942]
57,[0.         0.13675821]
58,[0.         0.13442981]
59,[0.         0.13544488]
60,[0.         0.12433845]
61,[0.         0.12174833]
62,[0.         0.12955731]
63,[0.         0.15116787]
64,[0.         0.20557106]
65,[0.        0.2037313]
66,[0.         0.19789231]
67,[0.         0.21503085]
68,[0.         0.22256964]
69,[0.         0.14987576]
70,[0.         0.18960327]
71,[0.         0.20440662]
72,[0.         0.03735584]
73,[0.         0.03603703]
74,[0.         0.02016753]
75,[0.        0.0305804]
76,[0.         0.03675777]
77,[0.         0.04650402]
78,[0.         0.03316319]
79,[0.         0.04498243]
80,[0.         0.04514813]
81,[0.         0.07429296]
82,[0.        0.0710004]
83,[0.         0.09922957]
84,[0.         0.09446502]
85,[0.         0.07954061]
86,[0.         0.07834965]
87,[0.         0.08921105]
88,[0.         0.08755773]
89,[0.         0.11336523]
90,[0.         0.10788125]
91,[0.        0.1013124]
92,[0.         0.10426253]
93,[0.         0.10512978]
94,[0.         0.20291692]
95,[0.         0.20529282]
96,[0.        0.1953243]
97,[0.         0.19920987]
98,[0.         0.21111733]
99,[0.       0.168701]
0,[0.        2.4977322]
1,[0.        0.5797132]
2,[0.         0.48083442]
3,[0.        0.4437157]
4,[0.        0.3673517]
5,[0.         0.28017038]
6,[0.         0.44494116]
7,[0.        0.3809681]
8,[0.        0.2950713]
9,[0.         0.67953265]
10,[0.        0.6240986]
11,[0.         0.61384153]
12,[0.        0.5592549]
13,[0.        0.9964664]
14,[0.         0.98967427]
15,[0.        0.6488919]
16,[0.        0.6140852]
17,[0.         0.59976137]
18,[0.        0.5726944]
19,[0.         0.47670525]
20,[0.        0.3999383]
21,[0.         0.50462544]
22,[0.         0.48432624]
23,[0.         0.42287034]
24,[0.         0.38924503]
25,[0.        0.3968919]
26,[0.         0.41690975]
27,[0.        0.4078439]
28,[0.         0.37863564]
29,[0.        0.3415081]
30,[0.         0.35871387]
31,[0.         0.38930088]
32,[0.       0.603335]
33,[0.        0.6028453]
34,[0.         0.59514153]
35,[0.        0.8143371]
36,[0.        0.7806286]
37,[0.         0.77997565]
38,[0.         0.75045466]
39,[0.         0.71134794]
40,[0.        0.6802889]
41,[0.         0.69588614]
42,[0.         0.68571997]
43,[0.         0.65177554]
44,[0.        0.6588993]
45,[0.         0.64666843]
46,[0.         0.48958194]
47,[0.         0.30841714]
48,[0.        0.2582146]
49,[0.        0.2593965]
50,[0.         0.23203707]
51,[0.        0.2476759]
52,[0.         0.23881924]
53,[0.         0.24267691]
54,[0.         0.23631316]
55,[0.        0.3396923]
56,[0.         0.32830727]
57,[0.        0.3194524]
58,[0.         0.32871556]
59,[0.         0.32413703]
60,[0.         0.32748568]
61,[0.         0.34129858]
62,[0.         0.33678138]
63,[0.        0.2463538]
64,[0.         0.26384705]
65,[0.         0.30026686]
66,[0.         0.32391638]
67,[0.        0.2900349]
68,[0.         0.29274464]
69,[0.         0.31625342]
70,[0.         0.32570177]
71,[0.         0.34791183]
72,[0.         0.33422863]
73,[0.         0.27958953]
74,[0.         0.27959156]
75,[0.         0.27933246]
76,[0.      0.27129]
77,[0.        0.2677117]
78,[0.         0.27104878]
79,[0.         0.27790612]
80,[0.        0.2823261]
81,[0.         0.29208636]
82,[0.         0.30221397]
83,[0.         0.31183898]
84,[0.         0.29822046]
85,[0.        0.2755741]
86,[0.         0.29719764]
87,[0.         0.28542316]
88,[0.         0.27815533]
89,[0.         0.26890564]
90,[0.         0.25854284]
91,[0.         0.25022304]
92,[0.         0.28070617]
93,[0.         0.33157998]
94,[0.         0.34125453]
95,[0.         0.32313782]
96,[0.         0.32565224]
97,[0.         0.34099615]
98,[0.         0.33321625]
99,[0.         0.33181065]
0,[0.         0.28259313]
1,[0.         0.26014382]
2,[0.         0.54215467]
3,[0.         0.43515396]
4,[0.         0.04811615]
5,[0.        0.0259673]
6,[0.         0.04032153]
7,[0.        1.0962024]
8,[0.        1.1068485]
9,[0.        1.1239069]
10,[0.       1.239948]
11,[0.        1.6577077]
12,[0.        1.8855388]
13,[0.        0.8188926]
14,[0.        0.7984636]
15,[0.        0.7637329]
16,[0.        0.7622422]
17,[0.         0.73971725]
18,[0.        0.6678463]
19,[0.         0.66156745]
20,[0.         0.63447535]
21,[0.         0.56476414]
22,[0.        0.5232997]
23,[0.         0.49062526]
24,[0.         0.33629084]
25,[0.        0.3020439]
26,[0.         0.29960907]
27,[0.         0.29956353]
28,[0.         0.30030203]
29,[0.         0.72681093]
30,[0.        0.7574152]
31,[0.         0.76214695]
32,[0.         0.77893054]
33,[0.        0.7958956]
34,[0.         0.82116616]
35,[0.        0.8229506]
36,[0.         0.72908866]
37,[0.        0.7240553]
38,[0.         0.82302153]
39,[0.         0.77497697]
40,[0.       0.754352]
41,[0.        0.5602026]
42,[0.        0.5191221]
43,[0.         0.48640728]
44,[0.         0.46120763]
45,[0.         0.45545125]
46,[0.         0.48393774]
47,[0.         0.45208883]
48,[0.         0.46211004]
49,[0.         0.46663713]
50,[0.         0.46037853]
51,[0.        0.4891603]
52,[0.         0.46907234]
53,[0.         0.47332966]
54,[0.        0.2568196]
55,[0.         0.12291455]
56,[0.         0.01861763]
57,[0.         0.00947684]
58,[0.         0.00443679]
59,[0.         0.00470668]
60,[0.         0.02691245]
61,[0.         0.00662363]
62,[0.         0.06189263]
63,[0.         0.06079268]
64,[0.        0.1006546]
65,[0.         0.09069252]
66,[0.         0.00852859]
67,[0.        0.5250186]
68,[0.         0.42422044]
69,[0.         0.40283573]
70,[0.         0.40308952]
71,[0.         0.40193856]
72,[0.        0.3944173]
73,[0.        0.5023016]
74,[0.         0.47814238]
75,[0.        0.4416349]
76,[0.         0.50189924]
77,[0.       0.469015]
78,[0.         0.46442616]
79,[0.         0.29274607]
80,[0.         0.26976562]
81,[0.        0.2678393]
82,[0.         0.23397112]
83,[0.         0.23469627]
84,[0.         0.24179041]
85,[0.         0.23290133]
86,[0.         0.21930647]
87,[0.         0.22838676]
88,[0.         0.23384118]
89,[0.         0.21594763]
90,[0.         0.21178293]
91,[0.         0.21612072]
92,[0.         0.21528769]
93,[0.         0.21483445]
94,[0.         0.19806767]
95,[0.         0.19468832]
96,[0.         0.19203734]
97,[0.         0.19239199]
98,[0.         0.18135917]
99,[0.         0.18202841]
0,[0.        4.0509815]
1,[0.        1.9954233]
2,[0.        1.3468208]
3,[0.        1.3016796]
4,[0.        1.5113435]
5,[0.        1.4488153]
6,[0.       1.781414]
7,[0.        1.5259433]
8,[0.        1.5842907]
9,[0.        1.7481625]
10,[0.       1.755187]
11,[0.        1.6500328]
12,[0.       1.554899]
13,[0.        1.5475588]
14,[0.        1.3891451]
15,[0.        1.2999504]
16,[0.        1.6336596]
17,[0.        1.5972373]
18,[0.        1.0341821]
19,[0.        1.0408981]
20,[0.         0.92662764]
21,[0.        0.8990933]
22,[0.         0.66623294]
23,[0.        0.7036909]
24,[0.         0.68469036]
25,[0.         0.65248823]
26,[0.         0.73207486]
27,[0.        0.7288468]
28,[0.       0.722767]
29,[0.         0.67966545]
30,[0.         0.68799186]
31,[0.       0.664009]
32,[0.         0.75478244]
33,[0.         0.69674456]
34,[0.         0.68887436]
35,[0.       0.698725]
36,[0.         0.61300194]
37,[0.        0.7036848]
38,[0.         0.69176316]
39,[0.         0.69627094]
40,[0.         0.64915156]
41,[0.        0.6499655]
42,[0.        0.6523709]
43,[0.        0.6463107]
44,[0.        0.6630348]
45,[0.        0.7102109]
46,[0.         0.69236135]
47,[0.        0.6808468]
48,[0.         0.63718784]
49,[0.         0.72086155]
50,[0.        0.7767031]
51,[0.        0.7330822]
52,[0.        0.7396635]
53,[0.         0.84569776]
54,[0.        0.8492521]
55,[0.        0.8150617]
56,[0.         0.79645073]
57,[0.        0.7683053]
58,[0.        0.7412052]
59,[0.         0.73732734]
60,[0.         0.77153313]
61,[0.         0.76363134]
62,[0.         0.89030457]
63,[0.        0.8530971]
64,[0.         0.94293237]
65,[0.        0.9408766]
66,[0.        0.9484267]
67,[0.       0.938329]
68,[0.        0.9400718]
69,[0.         0.93093824]
70,[0.         0.92713714]
71,[0.        0.9316833]
72,[0.        0.9279578]
73,[0.        0.9105884]
74,[0.        0.8699981]
75,[0.         0.85607946]
76,[0.        0.8682202]
77,[0.        0.8806237]
78,[0.        0.8675382]
79,[0.        0.8728876]
80,[0.        0.8579798]
81,[0.        0.9043516]
82,[0.        0.9442357]
83,[0.         0.93758667]
84,[0.        0.9364959]
85,[0.        0.9076985]
86,[0.         0.91517484]
87,[0.         0.91201615]
88,[0.        0.9091542]
89,[0.        0.9606416]
90,[0.         0.90049577]
91,[0.        0.8921671]
92,[0.         0.83615625]
93,[0.        0.8197048]
94,[0.         0.82419765]
95,[0.        0.8427044]
96,[0.        0.8428683]
97,[0.         0.84312296]
98,[0.         0.84536815]
99,[0.        0.8559563]
0,[0.        1.3280942]
1,[0.        1.4150071]
2,[0.        1.1221187]
3,[0.       0.752831]
4,[0.         0.45217705]
5,[0.        0.8956901]
6,[0.        0.8621384]
7,[0.        0.8921647]
8,[0.         0.77155375]
9,[0.         0.72178245]
10,[0.        1.0716703]
11,[0.        1.0157766]
12,[0.        0.9639405]
13,[0.        1.9018824]
14,[0.       1.860817]
15,[0.        1.8271971]
16,[0.        1.7535739]
17,[0.        1.4340627]
18,[0.        1.3428345]
19,[0.        1.2534833]
20,[0.         0.04635882]
21,[0.         0.07048953]
22,[0.         0.05121505]
23,[0.         0.12594557]
24,[0.         0.11048746]
25,[0.         0.01404059]
26,[0.         0.02416468]
27,[0.         0.35525107]
28,[0.        0.3443954]
29,[0.         0.26391447]
30,[0.         0.26310563]
31,[0.        0.2702006]
32,[0.         0.24396312]
33,[0.         0.24244022]
34,[0.         0.23662472]
35,[0.         0.24058437]
36,[0.        0.2215426]
37,[0.         0.22013628]
38,[0.         0.21538615]
39,[0.         0.21494985]
40,[0.        0.2101109]
41,[0.         0.21329951]
42,[0.         0.14595687]
43,[0.         0.14600897]
44,[0.         0.13614011]
45,[0.         0.12008715]
46,[0.         0.11944759]
47,[0.         0.02892208]
48,[0.         0.01193929]
49,[0.         0.02239192]
50,[0.         0.01817739]
51,[0.         0.05287981]
52,[0.         0.03970706]
53,[0.         0.09926951]
54,[0.         0.19343054]
55,[0.         0.19244826]
56,[0.        0.1610415]
57,[0.         0.16724968]
58,[0.         0.16108203]
59,[0.        0.1867795]
60,[0.         0.26865244]
61,[0.         0.26500797]
62,[0.         0.28901696]
63,[0.         0.26271033]
64,[0.         0.24449003]
65,[0.         0.20636165]
66,[0.         0.04692531]
67,[0.         0.04549587]
68,[0.         0.04484296]
69,[0.         0.04545808]
70,[0.         0.04546022]
71,[0.         0.06253076]
72,[0.        0.0538919]
73,[0.         0.04668033]
74,[0.         0.05004871]
75,[0.         0.04913735]
76,[0.         0.04374516]
77,[0.         0.04630828]
78,[0.        0.0524683]
79,[0.         0.04946887]
80,[0.         0.04067731]
81,[0.         0.05137825]
82,[0.         0.05688381]
83,[0.         0.04988658]
84,[0.         0.04694259]
85,[0.        0.0340097]
86,[0.         0.04296112]
87,[0.         0.03541064]
88,[0.        0.0342716]
89,[0.         0.03213382]
90,[0.        0.0338701]
91,[0.         0.02780628]
92,[0.         0.01594651]
93,[0.         0.01543593]
94,[0.         0.02159357]
95,[0.         0.02574468]
96,[0.         0.00552356]
97,[0.         0.00264561]
98,[0.         0.03864658]
99,[0.         0.12628186]
0,[0.        1.0360088]
1,[0.        0.5937792]
2,[0.         0.28379834]
3,[0.         0.43523562]
4,[0.     2.1067]
5,[0.        1.6739261]
6,[0.        1.6048315]
7,[0.         0.84977376]
8,[0.        1.2113523]
9,[0.       1.243212]
10,[0.       1.024118]
11,[0.         0.94170535]
12,[0.        0.8587282]
13,[0.        0.8119731]
14,[0.         0.81530845]
15,[0.         0.39615023]
16,[0.         0.42654967]
17,[0.         0.37103546]
18,[0.         0.13648522]
19,[0.         0.17314744]
20,[0.         0.11258364]
21,[0.         0.01690191]
22,[0.         0.01365721]
23,[0.         0.00464821]
24,[0.         0.01046133]
25,[0.         0.01871109]
26,[0.         0.05343574]
27,[0.         0.04327399]
28,[0.         0.46388364]
29,[0.         0.45098358]
30,[0.         0.03044254]
31,[0.         0.02785248]
32,[0.         0.00121397]
33,[0.         0.12740487]
34,[0.         0.11851114]
35,[0.         0.10957205]
36,[0.        0.1049192]
37,[0.         0.11816573]
38,[0.         0.11260664]
39,[0.         0.18398714]
40,[0.         0.16036546]
41,[0.         0.18860143]
42,[0.         0.00780082]
43,[0.         0.01010245]
44,[0.         0.06475747]
45,[0.         0.09593761]
46,[0.         0.07377887]
47,[0.         0.05710572]
48,[0.         0.05715871]
49,[0.         0.11810702]
50,[0.         0.03465056]
51,[0.        0.0416255]
52,[0.         0.03206718]
53,[0.         0.03208661]
54,[0.         0.03811526]
55,[0.         0.05557835]
56,[0.        0.0558604]
57,[0.         0.04030263]
58,[0.         0.03334093]
59,[0.         0.01776242]
60,[0.         0.01061261]
61,[0.         0.01019609]
62,[0.        0.0758059]
63,[0.        0.0732038]
64,[0.         0.05745363]
65,[0.         0.05591452]
66,[0.        0.0566715]
67,[0.         0.08950961]
68,[0.         0.08757627]
69,[0.         0.08971047]
70,[0.         0.09109616]
71,[0.         0.11051011]
72,[0.         0.00836968]
73,[0.         0.00664389]
74,[0.        0.0140844]
75,[0.         0.05373329]
76,[0.         0.04926395]
77,[0.       0.045654]
78,[0.         0.01910836]
79,[0.         0.07108712]
80,[0.         0.07242721]
81,[0.         0.07110953]
82,[0.         0.06727749]
83,[0.        0.0219835]
84,[0.         0.03627264]
85,[0.         0.03810871]
86,[0.         0.05112851]
87,[0.         0.05534792]
88,[0.         0.26840806]
89,[0.         0.25625563]
90,[0.        0.2197113]
91,[0.        0.2348901]
92,[0.         0.25547934]
93,[0.         0.25713837]
94,[0.         0.14394987]
95,[0.         0.15628242]
96,[0.         0.14855182]
97,[0.         0.04827058]
98,[0.         0.04227489]
99,[0.         0.02547193]
0,[0.         0.89888144]
1,[0.         0.53188777]
2,[0.         0.41281343]
3,[0.         0.32967663]
4,[0.        0.7337749]
5,[0.         0.65671825]
6,[0.       1.389684]
7,[0.        1.1795969]
8,[0.        1.0235238]
9,[0.         0.91100943]
10,[0.        0.9505346]
11,[0.         0.91067994]
12,[0.        1.1584499]
13,[0.        0.8067632]
14,[0.         0.85847473]
15,[0.        0.8719834]
16,[0.         0.83848286]
17,[0.        0.7257732]
18,[0.         0.64959204]
19,[0.       0.684764]
20,[0.        1.4867368]
21,[0.        1.4209294]
