Iteration,param_diffs
192,[0.38626406 0.33100784]
193,[0.37924284 0.32955897]
194,[0.50206137 0.45040512]
195,[0.5092593  0.45287693]
196,[0.4636944 0.4468199]
197,[0.45621675 0.45247436]
198,[0.50355273 0.49831188]
199,[0.50151646 0.5002922 ]
200,[0.4479634  0.49421346]
201,[0.4312994  0.48990905]
202,[0.37863857 0.47180235]
203,[0.39259866 0.48083675]
204,[0.44553718 0.49654555]
205,[0.4117737  0.48738945]
206,[0.42212737 0.49442172]
207,[0.39577138 0.4695723 ]
208,[0.4097605  0.47384655]
209,[0.4061172 0.4727924]
210,[0.39647588 0.4706807 ]
211,[0.40406027 0.46347392]
212,[0.4274483 0.4712819]
213,[0.3897129 0.4637077]
214,[0.36785403 0.45438778]
215,[0.32468507 0.40671515]
216,[0.37557325 0.45361006]
217,[0.34088835 0.4419508 ]
218,[0.33568883 0.44085157]
219,[0.3059643  0.43912625]
220,[0.27719367 0.43258202]
221,[0.27427655 0.43483102]
222,[0.22721809 0.43430173]
223,[0.24401581 0.45092535]
224,[0.25813633 0.45941198]
225,[0.24949959 0.4584676 ]
226,[0.3295772  0.48981833]
227,[0.28827965 0.47878492]
228,[0.29345143 0.47990203]
229,[0.28888482 0.48354268]
230,[0.3025374  0.49685502]
231,[0.29915798 0.4944433 ]
232,[0.28547996 0.49450827]
233,[0.30809537 0.49997437]
234,[0.2990451 0.4942298]
235,[0.30660838 0.4866233 ]
236,[0.28781447 0.48462176]
237,[0.30785424 0.4718504 ]
238,[0.29078615 0.4683547 ]
239,[0.28071678 0.46686947]
240,[0.286531   0.46289277]
241,[0.27607256 0.46248722]
242,[0.32848963 0.4277587 ]
243,[0.33753633 0.4212935 ]
244,[0.30483216 0.38769257]
245,[0.31752032 0.37916756]
246,[0.33178583 0.36961365]
247,[0.31739756 0.3603176 ]
248,[0.29748112 0.34516227]
249,[0.3071961 0.3376522]
0,[1.5147886 2.143749 ]
1,[0.94332   1.8699498]
2,[1.2362194 1.4419568]
3,[1.5101864 1.1163425]
4,[1.5037235 1.1326287]
5,[0.200827  0.1713363]
6,[0.03537041 0.28158593]
7,[0.04639317 0.27388763]
8,[0.43473864 0.0049448 ]
9,[0.5463052  0.02666402]
10,[1.0937612  0.17144108]
11,[1.263552   0.23811698]
12,[0.93973315 0.12424403]
13,[0.7383971  0.03189421]
14,[0.8215044  0.07088065]
15,[0.98067844 0.13998246]
16,[0.89733946 0.22467422]
17,[0.8665323 0.2497909]
18,[0.8530429  0.24187106]
19,[0.8509451 0.2447012]
20,[1.2377888 0.5291791]
21,[0.977324   0.70523274]
22,[0.66719013 0.57895076]
23,[0.6486317 0.5745653]
24,[0.67334765 0.55620146]
25,[0.7093018  0.51886606]
26,[0.6588088 0.5701605]
27,[0.61076283 0.5568687 ]
28,[0.60230774 0.56382143]
29,[0.51033866 0.533627  ]
30,[0.46979555 0.5177896 ]
31,[0.63053536 0.5704815 ]
32,[0.91836375 0.75760496]
33,[0.8831067  0.75241804]
34,[0.5120102  0.46969688]
35,[0.5819558  0.42343014]
36,[0.64579284 0.46772116]
37,[0.6369554 0.4759305]
38,[0.46353385 0.44593358]
39,[0.54664487 0.49703068]
40,[0.42147815 0.5834197 ]
41,[0.46850774 0.5331697 ]
42,[0.43116182 0.5232845 ]
43,[0.4048264 0.5137669]
44,[0.39025867 0.52692425]
45,[0.6092626  0.69926554]
46,[0.6208085  0.69048136]
47,[0.47738045 0.60231423]
48,[0.762267  0.7526675]
49,[0.5500419 0.627056 ]
50,[0.58621407 0.60297155]
51,[0.4976574 0.5657978]
52,[0.402132  0.4904008]
53,[0.31542188 0.45861948]
54,[0.36572027 0.47535604]
55,[0.4153508  0.43937755]
56,[0.4156564  0.43916333]
57,[0.3848607  0.42062277]
58,[0.3867491 0.4211942]
59,[0.43979993 0.46159482]
60,[0.42192727 0.45055568]
61,[0.30864102 0.3832026 ]
62,[0.3292045 0.3691615]
63,[0.31788093 0.37788624]
64,[0.3961648 0.4433034]
65,[0.3787436  0.43916535]
66,[0.32748312 0.41798747]
67,[0.34149343 0.41720396]
68,[0.339819 0.418239]
69,[0.35580212 0.42222953]
70,[0.43237144 0.36897224]
71,[0.27586803 0.27520978]
72,[0.34710276 0.3133942 ]
73,[0.38354465 0.33329535]
74,[0.4358208 0.2914214]
75,[0.4351957 0.2918862]
76,[0.4701192 0.2665816]
77,[0.6509663  0.37363404]
78,[0.59375554 0.33316875]
79,[0.59432435 0.33351463]
80,[0.5802443  0.34255797]
81,[0.4179594  0.22337991]
82,[0.31943893 0.17123926]
83,[0.24910998 0.12059385]
84,[0.22272183 0.142133  ]
85,[0.26608834 0.1624105 ]
86,[0.2918448  0.14768374]
87,[0.2884862  0.15007156]
88,[0.2939725  0.14585572]
89,[0.2134001  0.13260978]
90,[0.21536805 0.13403499]
91,[0.18795158 0.1514383 ]
92,[0.16428968 0.15010911]
93,[0.20759086 0.15594381]
94,[0.26180768 0.18059647]
95,[0.1706118  0.13518596]
96,[0.17635357 0.13850284]
97,[0.13403696 0.136935  ]
98,[0.14776042 0.14647603]
99,[0.12019758 0.12963867]
100,[0.10490622 0.13804775]
101,[0.08722149 0.12764347]
102,[0.07545695 0.1364634 ]
103,[0.09069148 0.14108741]
104,[0.08772404 0.14287758]
105,[0.09860874 0.14429307]
106,[0.02508485 0.10391259]
107,[0.05315723 0.12256217]
108,[0.02585005 0.11768198]
109,[0.02573524 0.11775625]
110,[0.07874793 0.14179915]
111,[0.14082268 0.17338479]
112,[0.0977577  0.16345501]
113,[0.05469959 0.13339967]
114,[0.00121248 0.11968601]
115,[0.0765975  0.14360565]
116,[0.08984875 0.13359606]
117,[0.11394063 0.13431191]
118,[0.12238073 0.12932956]
119,[0.13514817 0.12189442]
120,[0.14321882 0.11987072]
121,[0.16234514 0.10698277]
122,[0.21015427 0.09429514]
123,[0.18978019 0.11059922]
124,[0.26221597 0.15122896]
125,[0.25082484 0.1476469 ]
126,[0.2413257 0.1426726]
127,[0.27744573 0.15286517]
128,[0.17133486 0.13071948]
