Iteration,param_diffs
0,[0.08122218 0.06737912]
1,[1.7445463 4.941494 ]
2,[2.319296  3.9090586]
3,[0.3145306 1.8166318]
4,[0.38717747 1.7504778 ]
5,[1.1145785 0.6343801]
6,[0.96657467 0.4714887 ]
7,[1.0006331  0.49359524]
8,[0.7356769 0.7564187]
9,[0.5528373  0.50151014]
10,[0.21799946 0.65608895]
11,[0.6222725  0.53274155]
12,[0.6933087  0.52941465]
13,[1.0912237 0.1969465]
14,[1.0817726  0.18989563]
15,[0.94925064 0.273517  ]
16,[0.8883974  0.20588446]
17,[1.0430135 0.0715512]
18,[0.8101719  0.02162874]
19,[0.8652695 0.0032993]
20,[0.8621314  0.00465339]
21,[0.7231184  0.02583373]
22,[0.6266712  0.05510831]
23,[0.21549588 0.67852044]
24,[0.13983214 0.6245811 ]
25,[0.15847793 0.6335286 ]
26,[0.29063258 0.63806534]
27,[0.3803891  0.60802543]
28,[0.54770005 0.48257113]
29,[0.58725864 0.4352206 ]
30,[0.95652294 0.41677606]
31,[1.0231675  0.45364606]
32,[0.9975977  0.43814123]
33,[1.3960624  0.05155241]
34,[1.5401053  0.04977036]
35,[1.4094615  0.08305162]
36,[1.4005191  0.07764262]
37,[1.322106   0.09425223]
38,[1.2801269  0.07555592]
39,[1.2092097  0.03832787]
40,[1.2516227  0.03083682]
41,[1.2205232  0.04301345]
42,[1.2282646  0.03473401]
43,[1.1547408  0.06346941]
44,[1.1030785  0.01936597]
45,[1.0626546 0.0487113]
46,[1.0515541  0.05545902]
47,[0.99775094 0.07928818]
48,[1.1113709  0.17878139]
49,[1.3137959  0.23559159]
50,[1.4341302  0.27914554]
51,[1.380574   0.29441077]
52,[1.5213214  0.36457318]
53,[1.4608742  0.32136393]
54,[1.4612498 0.3214028]
55,[1.4465873  0.33087248]
56,[1.3986502 0.3502934]
57,[1.4014351  0.35119414]
58,[1.4658563 0.3484205]
59,[1.4273914 0.3704387]
60,[1.4235814 0.3733279]
61,[1.3976237  0.35373515]
62,[1.2518743  0.26166797]
63,[1.3078187  0.27170438]
64,[1.3117119  0.27201247]
65,[1.2250044  0.28073597]
66,[1.2261078 0.2799608]
67,[1.2155758  0.28888047]
68,[1.2447006  0.28244638]
69,[1.2970934 0.2912222]
70,[1.0661309  0.09335363]
71,[1.00843    0.12946922]
72,[0.84658074 0.11856019]
73,[0.83809954 0.11664426]
74,[0.83887935 0.11650616]
75,[0.7596302  0.11592007]
76,[0.6179839  0.07867348]
77,[0.5873083  0.08037519]
78,[0.63522315 0.1105243 ]
79,[0.59015536 0.08411545]
80,[0.6330268  0.10771942]
81,[0.6876247  0.12735635]
82,[0.65610075 0.13217592]
83,[0.6439325  0.13772231]
84,[0.6552646 0.1320371]
85,[0.6558852  0.13150918]
86,[0.70278084 0.15358967]
87,[0.82127833 0.27053577]
88,[0.7161803  0.17007375]
89,[0.6170288 0.1319176]
90,[0.6159547 0.1326319]
91,[0.6517093  0.12672126]
92,[0.6732388  0.11543041]
93,[0.70822763 0.10440344]
94,[0.7138437  0.10121566]
95,[0.6852294  0.11410356]
96,[0.63101804 0.11243802]
97,[0.64985895 0.12048948]
98,[0.6322156 0.1256715]
99,[0.5933512 0.1336788]
100,[0.5410421 0.1526289]
101,[0.5040785  0.16680443]
102,[0.52367544 0.17704135]
103,[0.6299001  0.25145763]
104,[0.6809741  0.23385757]
105,[0.7144356  0.21479917]
106,[0.72073996 0.21562064]
107,[0.7215391  0.21528435]
108,[0.7209385  0.21474743]
109,[0.74201244 0.208983  ]
110,[0.7263645  0.21707428]
111,[0.72652507 0.21697181]
112,[0.7341032  0.21510112]
113,[0.71862566 0.20403188]
114,[0.53248227 0.05356294]
115,[0.5448127  0.04615718]
116,[0.51383436 0.03154361]
117,[0.5680118  0.05019099]
118,[0.45726827 0.01645541]
119,[0.48025146 0.01969516]
120,[0.47787285 0.01810414]
121,[0.3812757  0.02980042]
122,[0.38448846 0.03233492]
123,[0.47398877 0.0035615 ]
