Iteration,param_diffs
92,[0.4937703 0.6612731]
93,[0.573101   0.76398563]
94,[0.66110134 0.87600136]
95,[0.67876285 0.8451464 ]
96,[0.6366266  0.85138834]
97,[0.6125585  0.87774587]
98,[0.6162032 0.8767321]
99,[0.74406165 0.88431346]
0,[3.0618    2.5444846]
1,[2.7651315 2.6387982]
2,[3.230319  2.9068913]
3,[3.2607026 2.8984332]
4,[2.8607173 2.5702667]
5,[2.672535  2.5741527]
6,[2.4195044 2.9169135]
7,[1.6606978 1.9528964]
8,[1.4301772 1.6413031]
9,[1.3788776 1.5880213]
10,[1.275326  1.7049968]
11,[1.1664665 1.7938638]
12,[1.2294791 1.7436501]
13,[0.9779295 1.5260847]
14,[0.5816307 1.2024672]
15,[0.7163242 0.9853795]
16,[0.7761466 0.9639319]
17,[0.9720551 1.1486704]
18,[0.3490438 0.4615991]
19,[0.36668363 0.49112332]
20,[0.4250526  0.46754402]
21,[0.5371004  0.48748207]
22,[0.24123299 0.5687168 ]
23,[0.27208242 0.53737646]
24,[0.12861568 0.5322608 ]
25,[0.04831983 0.44924027]
26,[0.19510472 0.29994273]
27,[0.1672868  0.26963717]
28,[0.19437456 0.2899651 ]
29,[0.6248566  0.73626447]
30,[0.6617973 0.7130672]
31,[0.5823793  0.76486003]
32,[0.5680481 0.7648339]
33,[0.40439603 0.92575026]
34,[0.6534852 0.9088402]
35,[0.5850282 1.0127075]
36,[0.61978006 1.0606425 ]
37,[0.4029765 1.2351365]
38,[0.5575037 1.2807956]
39,[0.44388384 1.3551221 ]
40,[0.36439505 1.3556931 ]
41,[0.525405  1.4484327]
42,[0.48971635 1.4974885 ]
43,[0.14433137 1.1304026 ]
44,[0.14383659 1.1305916 ]
45,[0.22918081 1.1265056 ]
46,[0.10235149 1.2108185 ]
47,[0.19064656 1.1632564 ]
48,[0.2693808 1.0534134]
49,[0.40307698 1.1291451 ]
50,[0.55876505 0.96855736]
51,[0.57209593 0.9561006 ]
52,[0.5227444 0.9585788]
53,[0.54517305 0.9395788 ]
54,[0.6459089 0.9456253]
55,[0.47033268 1.001792  ]
56,[0.37238935 0.9621179 ]
57,[0.34534213 0.9936714 ]
58,[0.3868929 0.9468918]
59,[0.3193502  0.88863885]
60,[0.37094602 0.8624189 ]
61,[0.38885373 0.78090465]
62,[0.28078014 0.8260585 ]
63,[0.2579217  0.85394347]
64,[0.24271527 0.87451077]
65,[0.31159863 0.88930607]
66,[0.03263158 0.36671925]
67,[0.12682977 0.37500155]
68,[0.12406112 0.3748293 ]
69,[0.26994008 0.45474434]
70,[0.3067675  0.44880903]
71,[0.16552371 0.39901912]
72,[0.13531148 0.4590683 ]
73,[0.13466176 0.45977247]
74,[0.18840247 0.10301685]
75,[0.20191826 0.11180258]
76,[0.21019031 0.10231602]
77,[0.03353831 0.12201762]
78,[0.06755283 0.12645066]
79,[0.13476348 0.29853582]
80,[0.1917471  0.32162547]
81,[0.19178407 0.3215276 ]
82,[0.14580557 0.3525071 ]
83,[0.14461261 0.35221577]
84,[0.08571109 0.33885682]
85,[0.08279264 0.3404739 ]
86,[0.08507584 0.34101796]
87,[0.11065492 0.35609317]
88,[0.08970166 0.37200904]
89,[0.0941928  0.37835932]
90,[0.08801459 0.3842349 ]
91,[0.04205451 0.38788414]
92,[0.03063213 0.3610624 ]
93,[0.13723566 0.2074852 ]
94,[0.12908895 0.19498742]
95,[0.12961909 0.19544315]
96,[0.15152659 0.18039215]
97,[0.15168694 0.18033421]
98,[0.12748416 0.16348708]
99,[0.207621   0.13371336]
0,[0.2187087 1.0220509]
1,[0.21929504 1.0212214 ]
2,[0.12759566 0.8649719 ]
3,[0.08500764 0.797137  ]
4,[0.47212005 1.1197784 ]
5,[1.0182068 1.8254538]
6,[1.0303886 1.8166511]
7,[1.2028109 1.7367048]
8,[1.4045751 1.6716516]
9,[1.4649786 1.6908343]
10,[2.0732894 2.9905238]
11,[2.42583   3.6580372]
12,[2.57038   3.5483499]
13,[2.6859806 3.469098 ]
14,[2.2236824 2.617139 ]
15,[1.6043277 1.5444555]
16,[1.4971938 1.6123767]
17,[1.5439346 1.6225071]
18,[1.3900291 1.5679994]
19,[1.0793139 1.6589139]
20,[0.98687136 1.699981  ]
21,[0.92787564 1.644408  ]
22,[0.9942139 1.5199933]
23,[1.0865397 1.3887358]
24,[1.1964589 1.5145948]
25,[1.1848776 1.5034082]
26,[1.2864463 1.5747538]
27,[1.2107011 1.6146255]
28,[1.1994486 1.6073289]
29,[1.2619953 1.5201352]
30,[1.1507801 1.5857697]
31,[1.116986  1.4444904]
32,[0.9912464 1.4423962]
33,[0.95651746 1.4652815 ]
34,[0.9670143 1.4555624]
35,[0.9934955 1.4362981]
36,[0.87309766 1.5541606 ]
37,[0.66407037 1.5569894 ]
38,[0.6133531 1.5089579]
39,[0.7681911 1.646666 ]
40,[0.81517357 1.6161377 ]
41,[0.6971072 1.4830921]
42,[0.72939146 1.4924958 ]
43,[0.7075465 1.5167267]
44,[0.6970472 1.5089407]
45,[0.7223143 1.495542 ]
46,[0.6478363 1.457921 ]
47,[0.61189795 1.4659252 ]
48,[0.6327272 1.4733393]
49,[0.59461576 1.4443376 ]
50,[0.6265909 1.4500718]
51,[0.437271  1.2201076]
52,[0.41339934 1.229913  ]
53,[0.35903907 1.2758691 ]
54,[0.15370333 0.5770289 ]
55,[0.10086834 0.61885715]
56,[0.05751623 0.43636346]
57,[0.19893603 0.37713742]
58,[0.32652062 0.37995744]
59,[0.36343426 0.37863588]
60,[0.48123956 0.32268262]
61,[0.5192673 0.3408153]
62,[0.5801461  0.38219118]
63,[0.43100315 0.42407775]
64,[0.33482295 0.39250195]
65,[0.33366272 0.3921299 ]
66,[0.3258922  0.40593827]
67,[0.28518188 0.32888067]
68,[0.284687   0.32842672]
69,[0.38766736 0.27591085]
70,[0.36913753 0.2624079 ]
71,[0.47074893 0.2715217 ]
72,[0.5170936  0.23876774]
73,[0.64784384 0.20343018]
74,[0.6949395  0.24673843]
75,[0.6425159 0.2779343]
76,[0.4836404 0.6346005]
77,[0.47718692 0.639274  ]
78,[0.44668335 0.6257143 ]
79,[0.4446218 0.6275108]
80,[0.3991735  0.62263644]
81,[0.4078716 0.6169338]
82,[0.4555975 0.6229507]
83,[0.5106804  0.52428186]
84,[0.5360916  0.54680574]
85,[0.52007675 0.56297827]
86,[0.5234956  0.56580067]
87,[0.52826047 0.56055176]
