Iteration,param_diffs
97,[0.7029635  0.04056311]
98,[0.6763183 0.0335145]
99,[0.60408235 0.02028227]
0,[1.1613833 1.8225513]
1,[1.1562169 2.0196059]
2,[1.0865628 1.9603066]
3,[1.0442115 1.0964067]
4,[0.94081414 0.3489473 ]
5,[0.9350651  0.39743364]
6,[0.9656104  0.19394982]
7,[0.9574715  0.22183126]
8,[0.9435511  0.27124864]
9,[0.95463794 0.23838055]
10,[0.877435   0.40233076]
11,[0.9001514  0.35773104]
12,[0.787942  0.5763954]
13,[0.8394796 0.4773699]
14,[0.8850539  0.39768004]
15,[0.8641865  0.42030394]
16,[0.8788152 0.4093908]
17,[0.8318867  0.47226042]
18,[0.7666125 0.5245403]
19,[0.79621637 0.5089098 ]
20,[0.7125473  0.57196474]
21,[0.681696  0.5719028]
22,[0.73334455 0.53435576]
23,[0.72916335 0.54161847]
24,[0.72574353 0.54440576]
25,[0.7736273  0.49280703]
26,[0.88617474 0.34262693]
27,[0.89769703 0.33106613]
28,[0.86709845 0.34945112]
29,[0.8588867  0.35365087]
30,[0.70154965 0.34525502]
31,[0.7045706  0.33391428]
32,[0.7299827  0.31580335]
33,[0.8332774  0.32252377]
34,[0.797766  0.3202225]
35,[0.8277721 0.3221684]
36,[0.8046931  0.33977777]
37,[0.82170796 0.30130088]
38,[1.0186801  0.20820147]
39,[1.0600896  0.18811959]
40,[1.0690488  0.17893308]
41,[0.79966104 0.06536943]
42,[0.8838909  0.07113099]
43,[1.0369979  0.13005054]
44,[1.0856396  0.10462862]
45,[1.1033354  0.09118783]
46,[1.1153818  0.08145905]
47,[1.0188954  0.16432315]
48,[1.0232759  0.16125286]
49,[1.0348825  0.16213691]
50,[1.0293236  0.16473496]
51,[1.0584586  0.13464677]
52,[0.4068039  0.12888682]
53,[0.38239884 0.0943718 ]
54,[0.3879493 0.1047523]
55,[0.41057462 0.11553001]
56,[0.4347883  0.13517499]
57,[0.55788636 0.09187686]
58,[0.5035323  0.05046535]
59,[0.43826258 0.03619719]
60,[0.45782048 0.01630235]
61,[0.4817211  0.00748181]
62,[0.5100498  0.01710939]
63,[0.51015216 0.01718593]
64,[0.5270279  0.03880048]
65,[0.53913116 0.04335833]
66,[0.49219215 0.03257847]
67,[0.5139409  0.04295552]
68,[0.50897574 0.03585994]
69,[0.5062568 0.0351007]
70,[0.54005814 0.05562484]
71,[0.29766357 0.14416277]
72,[0.28407907 0.1372664 ]
73,[0.29962948 0.14412081]
74,[0.32616723 0.14147735]
75,[0.32860604 0.14243865]
76,[0.32608616 0.1381365 ]
77,[0.34162903 0.14271736]
78,[0.33792543 0.14100003]
79,[0.3386123  0.14148724]
80,[0.30157113 0.12439394]
81,[0.2767705  0.11599076]
82,[0.29460865 0.12314272]
83,[0.29540002 0.12920392]
84,[0.30360568 0.13205492]
85,[0.535701   0.06824386]
86,[0.5290909  0.06652689]
87,[0.5097398  0.05598152]
88,[0.5061615 0.0546999]
89,[0.5284501  0.06859827]
90,[0.41954568 0.10386133]
91,[0.48282325 0.09663177]
92,[0.6057507  0.05566025]
93,[0.62117743 0.06422293]
94,[0.83813655 0.00824344]
95,[0.6846435  0.08197683]
96,[0.6925531  0.07174808]
97,[0.69785553 0.06892365]
98,[0.70485544 0.06379676]
99,[0.7174645  0.05566245]
0,[1.430869  2.4586544]
1,[1.4481882 1.165482 ]
2,[1.4035913 1.208517 ]
3,[1.4762917  0.30546343]
4,[1.3716035 1.2554028]
5,[1.4055016 1.0173012]
6,[1.3595015 1.3196924]
7,[1.2757877 1.6127633]
8,[1.3279701 1.5080047]
9,[1.3851237 1.4990568]
10,[1.4419965 1.3919413]
11,[1.3303617 1.5757236]
12,[1.4642422 1.3476415]
13,[1.3817517 1.4868281]
14,[1.4013591 1.4569421]
15,[1.4787321 1.3782004]
16,[1.5580243 1.2856547]
17,[1.6043317 1.2334268]
18,[1.4930956 1.39562  ]
19,[1.5592054 1.3942143]
20,[1.1397676 1.1471186]
21,[1.2091163 1.065391 ]
22,[1.2289813 1.0474626]
23,[1.2618879 1.0096358]
24,[1.3317415 0.9629187]
25,[1.3705616  0.91910917]
26,[1.4254146 0.8869565]
27,[1.462167  0.8579657]
28,[1.50735   0.8253223]
29,[1.5201763 0.8141648]
30,[1.5577538  0.79583085]
31,[1.4838088  0.84160143]
32,[1.501645   0.83257383]
33,[1.5365845 0.7830837]
34,[1.553349  0.7713115]
35,[0.18607569 0.17772418]
36,[0.13319325 0.19759738]
37,[0.11519217 0.19687134]
38,[0.07387674 0.22738838]
39,[0.14077583 0.18939966]
40,[0.29332063 0.19687122]
41,[0.31578732 0.1766032 ]
42,[0.3432988  0.16575992]
43,[0.28671873 0.19847798]
44,[0.34788546 0.17312318]
45,[0.3755072  0.15983742]
46,[0.35411775 0.16700602]
47,[0.3740215  0.14794654]
