Iteration,param_diffs
0,[0.07673112 1.4710717 ]
1,[0.19170104 0.89380455]
2,[0.58642733 0.10030293]
3,[0.63885623 0.0575304 ]
4,[0.5457793  0.26957583]
5,[0.58682114 0.23828149]
6,[0.7170665  0.07510757]
7,[1.0680207  0.45412564]
8,[0.6255703  0.21082258]
9,[0.81507814 0.74868727]
10,[1.025921   0.48321998]
11,[1.0127205  0.47224236]
12,[1.0149578 0.5298017]
13,[1.0727811  0.48639476]
14,[1.2560313 0.6707529]
15,[1.3332454 0.6012168]
16,[1.2809988  0.55288875]
17,[1.3543584 0.5424738]
18,[1.3140972  0.54930305]
19,[1.4103279 0.6645061]
20,[1.4145124  0.66036856]
21,[1.307737   0.72844553]
22,[1.5315497 0.9230144]
23,[1.4861766  0.89320767]
24,[1.3913076 0.9057045]
25,[1.6323136 1.1039114]
26,[1.7866092 1.0195515]
27,[1.706428  0.9776248]
28,[1.761053   0.96036685]
29,[1.6102291 0.9920546]
30,[1.5461931 1.0201545]
31,[1.4536612 1.0355594]
32,[1.4664528 1.0283895]
33,[1.4512839 1.0386834]
34,[1.3674047 1.0706997]
35,[1.4824028 1.0023134]
36,[1.5717384 0.9505801]
37,[1.5904692 0.9391295]
38,[1.422612   0.94543886]
39,[1.375005   0.97717035]
40,[1.4594278 0.9302558]
41,[1.4104629 0.9429848]
42,[1.0700378 0.7603673]
43,[1.1517879 0.7017994]
44,[1.2747244  0.62547505]
45,[1.3793409  0.56841683]
46,[1.4300834 0.5673008]
47,[1.3341448 0.5090141]
48,[1.4597509 0.4985416]
49,[1.5041338 0.474674 ]
50,[1.4624659 0.4791807]
51,[1.2423377  0.40276873]
52,[1.2507515 0.3973608]
53,[1.322894  0.4491434]
54,[0.8682351  0.00946188]
55,[0.92550284 0.04886204]
56,[0.8408073  0.09662676]
57,[1.1870703  0.19399667]
58,[1.3446702 0.3404622]
59,[1.447831   0.27662897]
60,[1.5091493 0.3008746]
61,[1.4668871  0.27375412]
62,[1.3033178  0.22141886]
63,[1.2196854  0.25384402]
64,[1.1694031  0.22856474]
65,[1.2621121  0.22315073]
66,[1.1233995  0.23135686]
67,[1.0453213  0.26564896]
68,[0.98349524 0.30723846]
69,[0.9783671  0.30349135]
70,[1.020289  0.2844982]
71,[0.7545359 0.1657834]
72,[0.8225787  0.12746656]
73,[0.7035586  0.07085574]
74,[0.76887846 0.0508213 ]
75,[0.7709866 0.0518136]
76,[0.8084625 0.0426569]
77,[0.9489219  0.01749849]
78,[0.8460344  0.07721275]
79,[0.7378746  0.14613825]
80,[0.75193036 0.15206856]
81,[0.7334743  0.14201719]
82,[0.7340845  0.14234048]
83,[0.94991946 0.06282169]
84,[0.88554615 0.03375322]
85,[0.9403006  0.03335583]
86,[0.8116397 0.0260098]
87,[0.71489817 0.02067626]
88,[0.6637281  0.05295432]
89,[0.7959472  0.10799479]
90,[0.69317794 0.06584191]
91,[0.7334281  0.08862531]
92,[0.7498142  0.08363008]
93,[0.6020374  0.02582645]
94,[0.6660144  0.00486803]
95,[0.66498095 0.00435042]
96,[0.6037093  0.03771102]
97,[0.685899   0.09506106]
98,[0.5590218  0.05028963]
99,[0.5281338  0.06708467]
0,[3.4690747 4.2892313]
1,[3.82758   5.2947607]
2,[3.2849116 3.9539335]
3,[3.332041  4.0532618]
4,[3.2931108 3.9836502]
5,[3.3322496 3.565843 ]
6,[3.4276667 3.687389 ]
7,[3.4410896 3.6546965]
8,[3.5909023 3.8838139]
9,[3.6938646 3.6429648]
10,[3.2208188 3.0296466]
11,[3.2723982 2.9514081]
12,[3.0367827 2.7886825]
13,[3.1916525 2.5933754]
14,[3.2492294 2.54316  ]
15,[3.282284  2.5681748]
16,[2.929659 2.325232]
17,[3.038417  2.2138436]
18,[2.8561838 2.0436568]
19,[2.7427726 2.1111755]
20,[2.7352662 2.1161807]
21,[2.0835826 1.7966247]
22,[2.1385496 1.7419627]
23,[2.102456  1.7213719]
24,[1.7276095 1.9375527]
25,[1.370538  1.7132026]
26,[1.1908495 1.6509726]
27,[1.2816776 1.5916661]
28,[1.1028821 1.5272429]
29,[0.8921549 1.3959224]
30,[0.6869699 1.3303423]
31,[0.00493181 0.91352916]
32,[0.4749934  0.63528764]
33,[0.53832096 0.6152426 ]
34,[0.53394    0.61679596]
35,[0.44386    0.66299707]
36,[0.8965471  0.46401018]
37,[0.92097247 0.4791749 ]
38,[1.1179837  0.56375015]
39,[1.1429346 0.5475644]
40,[1.144429   0.54822826]
41,[1.4414294  0.42053187]
42,[1.0866591  0.56982386]
43,[0.9800161  0.61202896]
44,[0.8825011  0.63064945]
45,[1.0363218 0.6090722]
46,[0.7850089 0.7850492]
47,[0.7932112 0.7838154]
48,[0.6286932 0.7198883]
49,[0.61862653 0.71473885]
50,[0.56045747 0.72978556]
51,[0.5513807 0.7347938]
52,[0.5015684 0.7137141]
53,[0.55528647 0.70152277]
54,[0.3208307 0.6081647]
55,[0.28387633 0.5865174 ]
56,[0.3835886 0.6291905]
57,[0.73064953 0.35943866]
58,[0.7915696  0.38434982]
59,[0.8107798  0.39419347]
60,[0.8600538  0.42212343]
61,[0.8304107  0.40699208]
62,[0.95730734 0.3646611 ]
63,[0.7352381  0.38622898]
64,[0.40483272 0.52693415]
65,[0.45987952 0.5091514 ]
66,[0.38919264 0.48622525]
67,[0.28926867 0.5244421 ]
68,[0.13692443 0.56819993]
69,[0.1517156 0.5758738]
70,[0.10316479 0.55436915]
71,[0.10298172 0.55429983]
72,[0.163557  0.5450189]
73,[0.12231015 0.52897996]
74,[0.01848334 0.5617678 ]
75,[0.04599856 0.5846981 ]
76,[0.0753132  0.59387183]
77,[0.17265819 0.61458063]
78,[0.2105757  0.63430154]
79,[0.25039357 0.64610624]
80,[0.1575639  0.62186766]
81,[0.01937549 0.55084467]
82,[0.23810974 0.5197338 ]
83,[0.17096287 0.493468  ]
84,[0.13751377 0.47580916]
85,[0.11608769 0.47973943]
86,[0.20453826 0.46532655]
87,[0.21539852 0.46915555]
88,[0.2208261  0.47141963]
89,[0.17733201 0.4814399 ]
90,[0.24499124 0.51066923]
91,[0.31312704 0.53886116]
92,[0.33787078 0.5497012 ]
93,[0.16624983 0.5740606 ]
94,[0.27487472 0.5442939 ]
95,[0.37777042 0.501567  ]
96,[0.3450278 0.4897558]
97,[0.2832211  0.49963945]
98,[0.2846959  0.49903286]
99,[0.22522897 0.47723508]
0,[1.1613833 1.8225513]
1,[1.1599728 1.8763471]
2,[1.2208006 1.1087134]
3,[1.2952842  0.41703212]
4,[1.1851273  0.41863632]
5,[1.1091182  0.01269424]
6,[1.1078835  0.01367539]
7,[1.0548822 0.2681989]
8,[0.9235084 0.1367786]
9,[1.0408276  0.11320788]
10,[1.0422068  0.10553765]
11,[0.694378   0.39542055]
12,[0.641977   0.31996608]
13,[0.600876   0.31183302]
14,[0.48956805 0.1818552 ]
15,[0.51191545 0.20771718]
16,[0.5413974 0.2155335]
17,[0.4580435 0.1628561]
18,[0.5372461  0.13651443]
19,[0.2568628 0.426587 ]
20,[0.29166457 0.4537598 ]
21,[0.15190244 0.55680954]
22,[0.30575323 0.53134394]
23,[0.09447274 0.7538136 ]
24,[0.28089362 0.34455168]
25,[0.2837    0.3460281]
26,[0.20110977 0.29703522]
27,[0.02851552 0.4667697 ]
28,[0.0237034 0.4704213]
29,[0.08427989 0.5217171 ]
30,[0.2464521 0.8183162]
31,[0.26560816 0.813625  ]
32,[0.23956305 0.8180165 ]
