Iteration,param_diffs
0,[0.07673112 1.4710717 ]
1,[0.45950013 0.31789827]
2,[0.53513575 0.17220247]
3,[0.5751734  0.10702419]
4,[0.41237423 0.35974216]
5,[0.52533436 0.20957816]
6,[0.53944683 0.19298267]
7,[0.55530524 0.17361534]
8,[0.52060354 0.20828998]
9,[0.4471359  0.27745128]
10,[0.41880512 0.31698036]
11,[0.26620278 0.11217403]
12,[0.23950961 0.13764083]
13,[0.3582416 0.2760514]
14,[0.35051346 0.28012836]
15,[0.3508756 0.2799369]
16,[0.3236121  0.29957032]
17,[0.28419286 0.3271321 ]
18,[0.3096491 0.3469354]
19,[0.43137977 0.27853608]
20,[0.5144117  0.24502003]
21,[0.435036   0.30673182]
22,[0.36842346 0.26631808]
23,[0.3144173  0.29339194]
24,[0.2942109  0.30416572]
25,[0.24250409 0.32770264]
26,[0.23911715 0.32901478]
27,[0.09006142 0.25369513]
28,[0.1678233  0.21512747]
29,[0.22671308 0.19042802]
30,[0.21042717 0.19625878]
31,[0.14839107 0.2176001 ]
32,[0.2526525  0.03556776]
33,[0.38052428 0.07482708]
34,[0.4017797  0.08222198]
35,[0.4267071  0.09414899]
36,[0.37322888 0.07914805]
37,[0.3904003  0.08650947]
38,[0.39846885 0.09054399]
39,[0.4036612  0.09492743]
40,[0.30227458 0.13169444]
41,[0.04003778 0.2292751 ]
42,[0.03438389 0.22742796]
43,[0.00398181 0.2105273 ]
44,[0.00659379 0.21341813]
45,[0.02866604 0.2051835 ]
46,[0.07138526 0.21878088]
47,[0.08008409 0.22301126]
48,[0.09387697 0.22752905]
49,[0.09842372 0.22863531]
50,[0.13053453 0.3099451 ]
51,[0.13461533 0.30806565]
52,[0.13231511 0.30880344]
53,[0.22342554 0.33988762]
54,[0.21129411 0.3448639 ]
55,[0.19667616 0.3480308 ]
56,[0.05392662 0.26301003]
57,[0.07066024 0.2570572 ]
58,[0.03329074 0.2503178 ]
59,[0.0484034  0.25382328]
60,[0.00983249 0.24261665]
61,[0.34606546 0.11339903]
62,[0.349433   0.11526942]
63,[0.34509036 0.11357462]
64,[0.38631463 0.12328887]
65,[0.4265317  0.10984111]
66,[0.44392598 0.11511898]
67,[0.43244898 0.11279404]
68,[0.426832   0.11153507]
69,[0.45189637 0.11649811]
70,[0.4743843  0.12389278]
71,[0.48113504 0.12606299]
72,[0.50913215 0.13207293]
73,[0.5287946  0.13885176]
74,[0.73186237 0.07257736]
75,[0.7415622  0.07466912]
76,[1.1686565  0.06725806]
77,[1.1785468  0.06478238]
78,[1.1736352  0.06576484]
79,[1.1810387  0.06409508]
80,[1.197054   0.06093317]
81,[1.2201481  0.05450386]
82,[1.2137481  0.05615395]
83,[1.214681   0.05598342]
84,[1.1748049  0.06521904]
85,[1.5371708  0.18208116]
86,[1.2980356  0.10212058]
87,[1.3007038  0.10151136]
88,[1.2516563  0.11327285]
89,[1.2617228  0.10992366]
90,[1.286619   0.10383308]
91,[1.281733   0.10486788]
92,[1.2702131 0.1079939]
93,[1.3065155  0.09797895]
94,[1.3411434  0.08854169]
95,[1.3726863  0.07985646]
96,[1.4069382  0.07204807]
97,[1.4364887  0.06550843]
98,[1.7533445  0.16617739]
99,[1.7805965  0.15676266]
0,[3.4690747 4.2892313]
1,[3.020738 3.031746]
2,[2.7344546 2.1016579]
3,[2.5629706 1.4600755]
4,[2.0688243 0.6243209]
5,[2.096885   0.37333447]
6,[2.087325   0.42526114]
7,[3.4467072 2.003336 ]
8,[3.4584274 1.9688177]
9,[4.0954423 2.5235698]
10,[3.4545147 1.9264472]
11,[3.5159616 1.8587419]
12,[3.6040606 1.7402312]
13,[3.7247329 1.8210245]
14,[3.7361526 1.8131142]
15,[3.8180335 1.7641395]
16,[3.8810866 1.7209551]
17,[3.944261  1.6868305]
18,[4.19265   1.8304682]
19,[4.3390617 1.7261008]
20,[4.4973764 1.6527805]
21,[4.062063  1.4529669]
22,[4.0428114 1.4606048]
23,[3.9217527 1.4110928]
24,[4.012235 1.372646]
25,[3.7966821 1.2855957]
26,[3.8493679 1.2685702]
27,[3.8402016 1.2719104]
28,[3.922972  1.2485983]
29,[3.9283595 1.2467479]
30,[3.163374  0.9637958]
31,[3.20929    0.95067185]
32,[3.2411435 0.9396905]
33,[2.7384286 0.7372154]
34,[2.79001    0.72350436]
35,[2.760291  0.7343737]
36,[2.2927332 0.56558  ]
37,[2.3514779  0.54447895]
38,[2.3730059 0.5254076]
39,[2.390541  0.5205765]
40,[2.3850536 0.5229856]
41,[2.4013584 0.5290084]
42,[2.3859096 0.5320426]
43,[1.6266482  0.24600762]
44,[1.6467912  0.23971462]
45,[1.6897993  0.23275626]
46,[1.759229   0.21950388]
47,[1.7396464  0.22354567]
48,[1.7317842  0.22513366]
49,[1.7561086  0.21762645]
50,[1.9975194  0.28781205]
51,[1.9650269  0.29276025]
52,[1.9385749  0.29652715]
53,[1.9869361 0.2764086]
54,[1.9965534  0.27460253]
55,[2.228201   0.34988344]
56,[2.251871  0.3442536]
57,[1.8543935  0.24126202]
58,[1.8851383  0.23406482]
59,[1.880179   0.23477536]
60,[1.3108728  0.06029272]
61,[1.3101206  0.06052005]
62,[1.280467  0.0643453]
63,[1.3059558  0.05998266]
64,[1.3207521  0.05767208]
65,[1.3284811  0.05616683]
66,[1.3451482  0.05245894]
67,[1.3826991  0.04702795]
68,[1.4001614  0.04307771]
69,[2.1411827 0.2767167]
70,[2.1168113  0.28060973]
71,[2.097145  0.2836634]
72,[2.0092864  0.25688058]
73,[2.0061023  0.25765806]
74,[1.9929438 0.2604996]
75,[1.9774129  0.26384622]
76,[1.5510061  0.13014531]
77,[1.536639   0.13282543]
78,[1.5506711 0.1299994]
79,[1.5387586  0.13290149]
80,[1.5487316  0.13123888]
81,[1.5431666  0.13201618]
82,[1.0733767  0.01601875]
83,[0.79860103 0.09438932]
84,[0.80177474 0.09493637]
85,[0.75645894 0.08637083]
86,[0.74503946 0.08450997]
87,[1.6012268  0.16976613]
88,[1.6008745 0.1698556]
89,[1.5951915  0.17086148]
90,[1.5542555  0.17684555]
91,[1.9056665  0.28076798]
92,[1.9012394  0.28165358]
93,[1.9037862 0.2810377]
94,[1.3338497  0.11076885]
95,[1.3513509  0.10626882]
96,[1.3061955  0.11324245]
97,[1.2823448  0.10701162]
98,[1.269218   0.10960788]
99,[1.2553903  0.11220205]
0,[1.1613833 1.8225513]
1,[1.1727418 1.3893342]
2,[1.1844544 1.5732739]
3,[1.0561355  0.67136407]
4,[1.0459083  0.32639945]
5,[1.0469804  0.33316982]
6,[1.0818951  0.44788766]
7,[1.0554073  0.32181454]
8,[1.0809422  0.40487742]
9,[1.3648885 0.0264647]
10,[1.361196   0.03935337]
11,[1.3652147  0.03421879]
12,[1.4212252  0.04857934]
13,[0.9980614  0.42744386]
14,[0.99779993 0.42728353]
15,[0.952806   0.38209486]
16,[0.9122135 0.3483889]
17,[0.81686085 0.24106538]
18,[0.794387   0.22118616]
19,[1.7131745  0.36303174]
20,[1.7810047 0.3080573]
21,[2.6470056 0.8581285]
22,[2.6482594 0.8569845]
23,[2.695494  0.8300437]
24,[2.722204   0.81145364]
