Iteration,param_diffs
198,[0.10572661 0.22420418]
199,[0.10600127 0.22489423]
200,[0.11286604 0.22137582]
201,[0.11168172 0.21828997]
202,[0.10514973 0.21823639]
203,[0.3036879 0.3015002]
204,[0.3110252  0.30129594]
205,[0.28604862 0.3133005 ]
206,[0.26853842 0.32152015]
207,[0.0462366  0.17580307]
208,[0.04933369 0.1591708 ]
209,[0.04167241 0.15645623]
210,[0.05163269 0.1767214 ]
211,[0.04935577 0.1751687 ]
212,[0.05151736 0.1761427 ]
213,[0.06354524 0.17112523]
214,[0.07600182 0.18478239]
215,[0.07841946 0.1850028 ]
216,[0.07845967 0.1850217 ]
217,[0.08068352 0.19450635]
218,[0.08168686 0.19528079]
219,[0.08303668 0.19718367]
220,[0.02729265 0.24304843]
221,[0.02661085 0.24343067]
222,[0.02884878 0.24208367]
223,[0.02875669 0.24213386]
224,[0.02875907 0.2421397 ]
225,[0.02477161 0.24308622]
226,[0.04602396 0.24885964]
227,[0.04922817 0.24750364]
228,[0.05017091 0.24663335]
229,[0.03880199 0.256867  ]
230,[0.03787635 0.2622009 ]
231,[0.09258929 0.28786707]
232,[0.12792978 0.18821037]
233,[0.12874706 0.19102043]
234,[0.11486494 0.18724602]
235,[0.11704315 0.18775898]
236,[0.11730409 0.18453181]
237,[0.11867698 0.18713862]
238,[0.11853383 0.18689406]
239,[0.11963964 0.18740243]
240,[0.17331931 0.16518581]
241,[0.20412338 0.1553452 ]
242,[0.21560147 0.16132724]
243,[0.23473309 0.17542118]
244,[0.2504438 0.1846481]
245,[0.25653163 0.18631417]
246,[0.27715516 0.2018531 ]
247,[0.27682465 0.20133829]
248,[0.26939318 0.19942212]
249,[0.10504603 0.2748716 ]
0,[2.5525763 6.6769753]
1,[1.8722489 7.752493 ]
2,[2.66618  6.314775]
3,[3.1389232 4.8289523]
4,[3.3840158 3.3586154]
5,[3.4959772 3.064928 ]
6,[3.5474634 2.8789558]
7,[3.639821  2.6517353]
8,[3.6756685 2.5406985]
9,[3.7267203 2.4791865]
10,[3.6820576 1.9272804]
11,[3.70374   1.7744913]
12,[3.8036597 1.5794373]
13,[3.789165  1.6659214]
14,[3.8416705 1.6303058]
15,[3.742931  1.8430455]
16,[4.1158056 2.0323467]
17,[4.3864436 2.181119 ]
18,[4.4001265 2.1456928]
19,[4.460913  2.1014156]
20,[4.4447703 2.110472 ]
21,[4.45395   2.1058977]
22,[4.474139  2.0873413]
23,[3.9774103 1.8434646]
24,[4.0392313 1.8090017]
25,[4.0504365 1.7809238]
26,[4.0210733 1.7948635]
27,[3.9778328 1.8138916]
28,[3.991449  1.8063936]
29,[3.6086533 1.6829131]
30,[3.5883124 1.6941121]
31,[3.6501732 1.7117996]
32,[3.7071705 1.5794709]
33,[3.707112  1.5428803]
34,[3.69358   1.5547159]
35,[3.7017941 1.5320404]
36,[3.6778235 1.5499563]
37,[3.6770825 1.5517175]
38,[3.6918924 1.5405693]
39,[3.7275612 1.5214121]
40,[3.716921  1.5290716]
41,[3.7165174 1.5310767]
42,[3.8207352 1.4917262]
43,[3.8833747 1.4758565]
44,[3.888429  1.4747553]
45,[3.8359857 1.4873893]
46,[3.8111646 1.5067172]
47,[3.8418918 1.4633675]
