Iteration,param_diffs
96,[1.0053039  0.80776864]
97,[1.0201186 0.809468 ]
98,[1.0941551 0.8248785]
99,[1.1896926 0.8175505]
0,[1.1613833 1.8225513]
1,[1.1508663 2.2236748]
2,[1.1347494 1.5847659]
3,[1.2863051 1.0200295]
4,[1.2746426  0.98731995]
5,[1.1747464 0.8792074]
6,[1.0834098  0.88756037]
7,[1.2776767 0.7099252]
8,[1.2700427 0.6907904]
9,[1.4697148  0.39615142]
10,[1.4146507 0.2588694]
11,[1.4491198  0.26456845]
12,[1.5168477  0.22005832]
13,[1.1939026  0.30207646]
14,[0.47397292 1.2571454 ]
15,[0.4305277 1.2365077]
16,[0.30957112 1.1431952 ]
17,[0.09855063 0.9168552 ]
18,[0.23490483 0.83405244]
19,[0.2118364 0.822772 ]
20,[1.436796   0.12339455]
21,[1.4416313  0.12576944]
22,[1.387536   0.17220914]
23,[1.6769627 0.2607395]
24,[1.794658   0.24216765]
25,[1.655221   0.24581611]
26,[1.6232787  0.24336743]
27,[1.4216555  0.29360473]
28,[1.4554578 0.3009292]
29,[1.1713706  0.08104891]
30,[1.1955066  0.09658027]
31,[1.1374196  0.12083697]
32,[1.0004277  0.11954325]
33,[0.9608805  0.14096117]
34,[1.3576939  0.34396714]
35,[0.8100575  0.21864969]
36,[0.7934421  0.22823119]
37,[0.7253049  0.24035168]
38,[0.44886142 0.15789568]
39,[0.2929696  0.10179424]
40,[0.15954879 0.09063756]
41,[0.02844071 0.11306751]
42,[0.1035341  0.10237157]
43,[0.13451865 0.12475801]
44,[0.14499304 0.12790161]
45,[0.32724443 0.13878101]
46,[0.41571432 0.16072321]
47,[0.44978476 0.14976698]
48,[0.56944853 0.08762217]
49,[0.432781   0.11423618]
50,[0.2647978  0.18465853]
51,[0.21970648 0.16870767]
52,[0.1777673  0.20679045]
53,[0.08841977 0.20483899]
54,[0.09292728 0.20676339]
55,[0.07004793 0.19251251]
56,[0.07686412 0.18991512]
57,[0.08141868 0.19005173]
58,[0.03278136 0.15600014]
59,[0.04652561 0.14847875]
60,[0.10751456 0.12075436]
61,[0.15361416 0.09627861]
62,[0.20117939 0.21095467]
63,[0.13051063 0.23064393]
64,[0.12377113 0.23199505]
65,[0.02330448 0.17496598]
66,[0.06055629 0.16641998]
67,[0.04047797 0.1672734 ]
68,[0.01986472 0.17075002]
69,[0.00316719 0.18258286]
70,[0.02373409 0.1697793 ]
71,[0.05014729 0.1825785 ]
72,[0.08997945 0.16810286]
73,[0.08489257 0.17113584]
74,[0.01796079 0.1503762 ]
75,[0.16761227 0.08603448]
76,[0.17915228 0.08451104]
77,[0.18270548 0.08494741]
78,[0.20912755 0.08746326]
79,[0.10224737 0.12757504]
80,[0.17867471 0.11947733]
81,[0.21516424 0.1111955 ]
82,[0.20642531 0.11361003]
83,[0.21801496 0.11637598]
84,[0.22354493 0.11846352]
85,[0.20406029 0.1058017 ]
86,[0.34133267 0.09659785]
87,[0.31563902 0.08628392]
88,[0.30624056 0.0809688 ]
89,[0.27638102 0.05813092]
90,[0.2838204  0.06432962]
91,[0.6843713  0.12056136]
92,[1.0203264  0.21672893]
93,[1.0675334  0.22442913]
94,[0.9776385  0.19626999]
95,[1.0560869  0.20749235]
96,[1.131565   0.24041617]
97,[1.1899078  0.26110542]
98,[1.1908016 0.2608893]
99,[1.1722717  0.26101053]
0,[1.430869  2.4586544]
1,[1.4475636 1.21211  ]
2,[1.369308  1.0974245]
3,[1.3287563 0.964326 ]
4,[1.2987276  0.69594026]
5,[1.1317811 1.3955581]
6,[1.0108579 1.5193353]
7,[0.98384875 1.4880912 ]
8,[1.1488444 1.4816866]
9,[1.5737736 1.3163676]
10,[1.4609723 1.1134605]
11,[0.84066665 2.0491185 ]
12,[0.30317235 2.4387958 ]
13,[0.15048766 2.4087234 ]
14,[0.32077587 2.2187657 ]
15,[0.16139288 2.095788  ]
16,[0.02839696 2.0185297 ]
17,[0.01983885 2.0040114 ]
18,[0.03890455 2.0478795 ]
