Iteration,param_diffs
0,[0.07673112 1.4710717 ]
1,[0.53831184 2.4637077 ]
2,[0.4457971 2.2781138]
3,[0.34840292 2.1261673 ]
4,[0.36029878 2.247277  ]
5,[0.3160812 2.5734189]
6,[0.3116238 2.7571774]
7,[0.34396666 2.6034868 ]
8,[0.19435865 2.5344434 ]
9,[0.22053495 2.9276607 ]
10,[0.50095224 3.2093081 ]
11,[0.17694053 2.778979  ]
12,[0.40681228 2.811572  ]
13,[0.41225204 2.8104987 ]
14,[0.29604232 2.705812  ]
15,[0.20883292 2.6891499 ]
16,[0.2772651 1.9961474]
17,[0.4126228 1.8744011]
18,[0.44580352 1.8403533 ]
19,[0.6570795 1.8418832]
20,[0.8454081 1.712929 ]
21,[0.6481336 1.6212027]
22,[0.47312367 1.4525719 ]
23,[0.50070184 1.4265332 ]
24,[0.6717715 1.8713117]
25,[0.5630294 1.9791353]
26,[0.9547708 2.6802957]
27,[0.7121516 2.559085 ]
28,[0.61891645 2.5390313 ]
29,[0.52160823 2.263245  ]
30,[0.29282868 2.0309277 ]
31,[0.17800152 2.12569   ]
32,[0.07415915 2.2902212 ]
33,[0.11477238 2.1481392 ]
34,[0.35679406 1.9593265 ]
35,[0.25474358 1.9901891 ]
36,[0.15584174 1.9549744 ]
37,[0.24466829 2.2546272 ]
38,[0.5345176 2.5914056]
39,[0.84624255 2.2357833 ]
40,[0.920425  2.1904824]
41,[1.2894602 2.1994998]
42,[1.2240303 2.169159 ]
43,[1.1623152 2.209949 ]
44,[1.3607926 1.9762619]
45,[1.4376085 2.0046096]
46,[1.4334829 2.004284 ]
47,[1.3203771 2.0139651]
48,[1.3537232 1.9871755]
49,[1.3016505 1.9745114]
50,[1.0837561 1.8310151]
51,[1.0231458 1.8099539]
52,[0.9869365 1.8050756]
53,[1.0467936 1.7949984]
54,[1.0191395 1.8193345]
55,[1.0350949 1.8219812]
56,[1.0048373 1.8233473]
57,[0.7551181 1.8997915]
58,[0.6745236 1.9019685]
59,[0.765151  1.9280677]
60,[0.27158713 1.1766105 ]
61,[0.23611426 1.1609488 ]
62,[0.3391267 1.1117859]
63,[0.26918423 1.1360664 ]
64,[0.2900064 1.1457269]
65,[0.36698663 1.1440144 ]
66,[0.5705326 1.2201536]
67,[0.73279   1.2179687]
68,[0.67383695 1.1250637 ]
69,[0.7437634 1.1192427]
70,[0.5415983 0.7444371]
71,[0.7402366 0.8142674]
72,[0.8700324 0.7592311]
73,[0.77771765 0.81480753]
74,[0.82691014 0.7626941 ]
75,[0.80776894 0.7760154 ]
76,[0.73015636 0.7757561 ]
77,[0.7190579 0.7735324]
78,[0.6746011  0.79344594]
79,[0.7289953  0.82633364]
80,[0.6767246 0.832247 ]
81,[0.5444162 0.7479445]
82,[0.74677825 0.69140244]
83,[0.7482506 0.6910306]
84,[0.7151771  0.70265174]
85,[0.7854363  0.67729414]
86,[1.0261567 0.7362828]
87,[1.0249523  0.73743165]
88,[1.0291165  0.73936856]
89,[1.0147322 0.7365502]
90,[1.0015035  0.73052156]
91,[0.91609263 0.714378  ]
92,[0.88654673 0.7301104 ]
93,[0.89461267 0.72946   ]
94,[0.9342621 0.7688459]
95,[0.92935133 0.7691989 ]
96,[0.9531311  0.76111495]
97,[0.915599   0.72755337]
98,[0.9449564  0.71539557]
99,[0.93715686 0.72732854]
0,[3.4690747 4.2892313]
1,[3.028223  3.0527391]
2,[3.0680695 3.132069 ]
3,[2.9893422 2.809008 ]
4,[3.320509  3.1742077]
5,[2.7467616 2.3531032]
6,[2.9242318 2.492786 ]
7,[1.6971347  0.31430137]
8,[1.9543327 0.6968999]
9,[2.219799  0.7838369]
10,[2.2270331  0.75804114]
11,[2.4482803 0.658569 ]
12,[1.9446452  0.43145102]
13,[2.181365  0.6202804]
14,[2.2341535  0.51767564]
15,[2.2530339 0.5195372]
16,[2.3913393  0.57847834]
17,[2.3342912 0.6254565]
18,[2.341875   0.60797584]
19,[2.22812   0.5879841]
20,[2.2051241 0.6667179]
21,[2.1270132  0.68177617]
22,[2.0495353 0.6264682]
23,[2.0470471 0.6244941]
24,[2.3015904 0.8111412]
25,[2.3527882 0.7887315]
26,[2.3022313 0.8897202]
27,[2.0935705 0.8389473]
28,[2.051006  0.9324171]
29,[2.0385408 0.9385919]
30,[1.9723036 1.0796247]
31,[2.2754138 1.3622637]
32,[2.0662699 1.272835 ]
33,[2.285252  1.3425379]
34,[2.0546737 1.290667 ]
35,[2.0551124 1.2908746]
36,[1.6780256 1.1215514]
37,[1.507786  1.0726645]
38,[1.2188294  0.97832763]
39,[1.0724517 0.9392648]
40,[1.0333617  0.89841884]
41,[1.0541824 0.8881863]
42,[0.7886442  0.62995946]
43,[0.51296026 0.5148055 ]
44,[0.4304013 0.5689263]
45,[0.44970167 0.5756515 ]
46,[0.5277913  0.43680567]
47,[0.5320786  0.43608683]
48,[0.54494774 0.43979555]
49,[0.5211913 0.4315644]
50,[0.60743827 0.46657825]
51,[0.5921918  0.47096002]
52,[0.43854243 0.5130778 ]
53,[0.47824168 0.46123874]
54,[0.7004168  0.41235918]
55,[0.8838861 0.4183395]
56,[0.85858744 0.407925  ]
57,[0.7295136  0.43487108]
58,[0.65529644 0.3570857 ]
59,[0.6709639  0.36637366]
60,[0.59035003 0.35333735]
61,[0.6452011  0.30234092]
62,[0.68128157 0.31670243]
63,[0.77113664 0.27424026]
64,[0.8182105  0.23976225]
65,[0.9347863 0.2310096]
66,[0.95587677 0.2280513 ]
67,[0.94717145 0.2301194 ]
68,[0.9329162  0.24009305]
69,[0.7752273  0.23957074]
70,[0.78720045 0.22011805]
71,[0.6842221  0.19485986]
72,[0.54851156 0.18938458]
73,[0.7091555 0.3769759]
74,[0.69721544 0.366592  ]
75,[0.58011305 0.43181044]
76,[0.76750267 0.4401297 ]
77,[0.7393161 0.4629842]
78,[0.76278603 0.45249403]
79,[0.58793044 0.47198302]
80,[0.4138658 0.3835852]
81,[0.57038444 0.4381162 ]
82,[0.45834097 0.37533426]
83,[0.35390204 0.28562188]
84,[0.33958703 0.2817821 ]
85,[0.21583933 0.2845741 ]
86,[0.25789624 0.27121544]
87,[0.31077868 0.30471987]
88,[0.7427655 0.7041036]
89,[0.7762413  0.70583546]
90,[0.9064881 0.7117002]
91,[0.9171313 0.712618 ]
92,[0.84734046 0.7282367 ]
93,[0.7406759 0.7340431]
94,[0.844712 0.759767]
95,[0.9305453 0.8048694]
96,[0.92710376 0.80601645]
97,[0.9998825 0.8483582]
98,[1.0765729  0.85511583]
99,[1.0235447 0.8208816]
0,[1.1613833 1.8225513]
1,[1.1552852 2.055139 ]
2,[1.1461096 1.9262562]
3,[1.2546468 2.2720094]
4,[1.2271363 1.7888377]
5,[1.2331758 1.7818954]
6,[1.1116714 1.621613 ]
7,[1.2334121 1.4322939]
8,[1.0221412 1.4628727]
9,[1.3059562 0.8819543]
10,[1.2434282 0.9050882]
11,[1.4024785 1.2661524]
12,[1.2770929 1.6017277]
13,[1.7814405 1.3055346]
14,[1.7409866 1.287235 ]
15,[1.8466135 1.2801878]
16,[1.6416731 1.206491 ]
17,[1.5414636 0.9620385]
18,[1.5080711  0.93057287]
19,[1.5546352 0.9084796]
20,[1.6236461 0.7945919]
21,[1.6767293  0.71220624]
22,[1.6425495 0.6791917]
23,[1.9127291  0.65265036]
24,[1.8572567 0.6155468]
25,[1.6759076 0.6681391]
26,[1.6032503  0.78419757]
27,[1.3539283 0.593346 ]
28,[1.3906243  0.56910455]
29,[1.4982204  0.51890814]
30,[1.3937967  0.50872946]
31,[1.1568675  0.77725005]
32,[1.0493752 0.6549958]
33,[1.2205905  0.76418376]
34,[1.4500523 0.6861019]
35,[1.3014994 0.8113531]
36,[1.313827   0.80102587]
37,[1.1345841  0.93196356]
38,[1.2345455  0.87792087]
39,[1.2004793 0.9193015]
40,[1.3617296 0.9736159]
41,[1.0701412 1.0036962]
42,[1.1816167  0.96276593]
43,[1.1882015  0.96413445]
44,[1.0116596 0.9389143]
45,[1.1202444  0.92179763]
46,[1.1261293 0.9273796]
47,[1.1649002  0.90138805]
48,[1.2664329 0.7904866]
49,[1.5168654 0.747017 ]
50,[1.3890522  0.80474615]
51,[1.4319261 0.8141495]
52,[1.3990988  0.81126535]
53,[1.3550398 0.7701987]
54,[1.2345729 0.7723012]
55,[1.2447333  0.77605605]
56,[1.1829579  0.74704313]
57,[0.9815738 0.7887223]
58,[0.93053955 0.75609994]
59,[0.86104935 0.8153348 ]
60,[1.0002284  0.80066407]
61,[0.884169 0.714926]
62,[0.7763717 0.7496736]
63,[0.6419889 0.7326062]
64,[0.8604195 0.8565606]
65,[1.0050545 0.8081455]
66,[0.9476918 0.8747324]
67,[1.0346209  0.91836786]
68,[1.0211166 0.9114865]
69,[1.0155296 0.9099345]
70,[0.9328706 0.8917835]
71,[0.78317916 0.8548914 ]
72,[0.7853729  0.85654104]
73,[0.6590477  0.79200447]
74,[0.6020921 0.7695254]
75,[0.6300552 0.7285478]
76,[0.5673805 0.6857661]
77,[0.5470329 0.681797 ]
78,[0.6081856  0.69400334]
79,[0.6146314  0.69716847]
80,[0.5414104 0.6842438]
81,[0.48378202 0.6013967 ]
82,[0.38596708 0.5017818 ]
83,[0.34477243 0.49825263]
84,[0.27253926 0.49355567]
85,[0.23442614 0.4858979 ]
86,[0.33876786 0.47209656]
87,[0.3660969 0.491665 ]
