Iteration,param_diffs
96,[1.1920185 0.5321672]
97,[1.1448283  0.51203763]
98,[1.096223   0.49590862]
99,[0.9972256  0.47712076]
0,[1.340883 2.816114]
1,[1.0368577 1.3172581]
2,[1.297332  0.8138302]
3,[2.202726  1.7114666]
4,[2.487216  1.4196978]
5,[2.3656623 1.3446777]
6,[3.3427815 2.4823017]
7,[3.4141338 2.435762 ]
8,[3.599615  2.2459478]
9,[3.4826522 2.1300542]
10,[2.1669602 1.410645 ]
11,[1.8691329 1.316141 ]
12,[1.4976466 1.012372 ]
13,[1.5758029 0.9747192]
14,[1.6247087  0.94418555]
15,[1.5766014 0.9591678]
16,[1.6867046 0.8400707]
17,[1.1365757  0.26062876]
18,[0.9911816  0.09487951]
19,[0.89120185 0.16209948]
20,[0.7512098  0.24307388]
21,[1.0332196 0.2609625]
22,[1.3498923  0.32951617]
23,[0.7340056  0.05112791]
24,[1.0079087  0.02603281]
25,[1.5860642  0.57756495]
26,[1.6495705  0.60472643]
27,[1.3353263  0.50008094]
28,[1.363941  0.4775353]
29,[1.3790224  0.47521794]
30,[1.2722685  0.50933135]
31,[1.2880832  0.50160164]
32,[1.3148173  0.47736615]
33,[1.3099734  0.47928828]
34,[1.1774395 0.5237953]
35,[1.1507595  0.54620326]
36,[1.3835378 0.6821525]
37,[1.4285202  0.64440364]
38,[1.0917714 0.4395913]
39,[1.2357389  0.50190115]
40,[1.123864   0.48700005]
41,[1.0893142  0.49380654]
42,[1.1105505  0.48348957]
43,[1.0218256  0.49549562]
44,[0.93621475 0.49655896]
45,[0.8902609 0.4936347]
46,[0.9128444  0.47951365]
47,[0.90082175 0.48794323]
48,[0.9912733 0.5537536]
49,[1.0076704 0.5449295]
50,[1.1365492 0.5596073]
51,[1.1080229  0.55210936]
52,[1.039548  0.5278938]
53,[0.7103541  0.32339382]
54,[0.70549023 0.32682365]
55,[0.57966757 0.29892123]
56,[0.45330244 0.27489376]
57,[0.22795907 0.2033655 ]
58,[0.05610967 0.07851559]
59,[0.18952858 0.14884102]
60,[0.00552773 0.05899072]
61,[0.04029161 0.04092765]
62,[0.08842078 0.04714608]
63,[0.4077324 0.1364435]
64,[0.49144483 0.16658485]
65,[0.47520941 0.17780888]
66,[0.7493813 0.4152584]
67,[0.01030599 0.41438407]
68,[0.00859102 0.41531998]
69,[0.02788705 0.40125805]
70,[0.04423898 0.41724324]
71,[0.07249998 0.33729428]
72,[0.06973234 0.33886075]
73,[0.00451362 0.40071613]
74,[0.14282386 0.3819769 ]
75,[0.01411896 0.29924047]
76,[0.0334987 0.3000145]
77,[0.05420641 0.2937097 ]
